tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	length2	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status	TPM
CUFF.2318	-	-	CUFF.2318	-	-	ENSMODT00000006857	329-1153	ENSMODT00000006857:329-1153	-	12.6945	5.40451	19.5914	OK	25.22309699
CUFF.4137	-	-	CUFF.4137	-	-	ENSMODT00000033718	1678-2458	ENSMODT00000033718:1678-2458	-	12.6979	5.70938	17.8418	OK	25.22985255
CUFF.2518	-	-	CUFF.2518	-	-	ENSMODT00000019376	331-2425	ENSMODT00000019376:331-2425	-	12.7058	8.50682	16.7478	OK	25.24554931
CUFF.2001	-	-	CUFF.2001	-	-	ENSMODT00000026769	138-1005	ENSMODT00000026769:138-1005	-	12.711	5.77853	19.2618	OK	25.25588135
CUFF.1255	-	-	CUFF.1255	-	-	ENSMODT00000001084	706-2361	ENSMODT00000001084:706-2361	-	12.7136	8.07248	17.154	OK	25.26104737
CUFF.1877	-	-	CUFF.1877	-	-	ENSMODT00000039686	247-1289	ENSMODT00000039686:247-1289	-	12.7137	6.41073	18.1637	OK	25.26124606
CUFF.1134	-	-	CUFF.1134	-	-	ENSMODT00000026198	439-2050	ENSMODT00000026198:439-2050	-	12.7155	7.94742	17.277	OK	25.26482254
CUFF.6411	-	-	CUFF.6411	-	-	ENSMODT00000015444	343-1691	ENSMODT00000015444:343-1691	-	12.7192	7.43321	17.7571	OK	25.27217418
CUFF.6163	-	-	CUFF.6163	-	-	ENSMODT00000002207	385-1164	ENSMODT00000002207:385-1164	-	12.7202	5.71671	17.8647	OK	25.27416111
CUFF.2311	-	-	CUFF.2311	-	-	ENSMODT00000017516	1029-2858	ENSMODT00000017516:1029-2858	-	12.7225	8.21758	17.0439	OK	25.27873106
CUFF.3264	-	-	CUFF.3264	-	-	ENSMODT00000010011	1845-2667	ENSMODT00000010011:1845-2667	-	12.736	5.41766	19.639	OK	25.30555463
CUFF.4068	-	-	CUFF.4068	-	-	ENSMODT00000034111	48-870	ENSMODT00000034111:48-870	-	12.736	5.41766	19.639	OK	25.30555463
CUFF.2963	-	-	CUFF.2963	-	-	ENSMODT00000025992	966-2487	ENSMODT00000025992:966-2487	-	12.7392	7.68571	17.5673	OK	25.31191281
CUFF.5752	-	-	CUFF.5752	-	-	ENSMODT00000018670	563-2652	ENSMODT00000018670:563-2652	-	12.7396	8.52718	16.7879	OK	25.31270758
CUFF.89	-	-	CUFF.89	-	-	ENSMODT00000005301	16-925	ENSMODT00000005301:16-925	-	12.7436	6.12393	18.9842	OK	25.3206553
CUFF.3521	-	-	CUFF.3521	-	-	ENSMODT00000016741	746-1655	ENSMODT00000016741:746-1655	-	12.7436	6.12393	18.9842	OK	25.3206553
CUFF.496	-	-	CUFF.496	-	-	ENSMODT00000028659	38-1340	ENSMODT00000028659:38-1340	-	12.7452	7.26828	17.9569	OK	25.32383439
CUFF.7045	-	-	CUFF.7045	-	-	ENSMODT00000021415	949-3386	ENSMODT00000021415:949-3386	-	12.7486	8.90847	16.4464	OK	25.33058996
CUFF.2006	-	-	CUFF.2006	-	-	ENSMODT00000019897	106-1276	ENSMODT00000019897:106-1276	-	12.7581	7.13673	18.0797	OK	25.3494658
CUFF.311	-	-	CUFF.311	-	-	ENSMODT00000038333	291-2463	ENSMODT00000038333:291-2463	-	12.7681	8.71391	16.6589	OK	25.36933512
CUFF.1907	-	-	CUFF.1907	-	-	ENSMODT00000021777	365-2144	ENSMODT00000021777:365-2144	-	12.7732	8.13563	17.21	OK	25.37946846
CUFF.6615	-	-	CUFF.6615	-	-	ENSMODT00000017272	135-998	ENSMODT00000017272:135-998	-	12.7889	5.80531	19.351	OK	25.41066328
CUFF.6918	-	-	CUFF.6918	-	-	ENSMODT00000022711	76-1591	ENSMODT00000022711:76-1591	-	12.7978	7.71615	17.6369	OK	25.42834697
CUFF.2797	-	-	CUFF.2797	-	-	ENSMODT00000010253	582-1878	ENSMODT00000010253:582-1878	-	12.8156	7.30193	18.0401	OK	25.46371434
CUFF.5843	-	-	CUFF.5843	-	-	ENSMODT00000017192	1791-2478	ENSMODT00000017192:1791-2478	-	12.8396	4.8617	18.6365	OK	25.51140069
CUFF.5118	-	-	CUFF.5118	-	-	ENSMODT00000009049	84-901	ENSMODT00000009049:84-901	-	12.841	5.45082	19.7592	OK	25.51418239
CUFF.952	-	-	CUFF.952	-	-	ENSMODT00000005304	6-866	ENSMODT00000005304:6-866	-	12.8479	5.82556	19.4185	OK	25.52789222
CUFF.1305	-	-	CUFF.1305	-	-	ENSMODT00000003216	27-670	ENSMODT00000003216:27-670	-	12.8587	4.32865	20.7775	OK	25.54935107
CUFF.4028	-	-	CUFF.4028	-	-	ENSMODT00000014769	592-1235	ENSMODT00000014769:592-1235	-	12.8587	4.32865	20.7775	OK	25.54935107
CUFF.7172	-	-	CUFF.7172	-	-	ENSMODT00000004821	412-1055	ENSMODT00000004821:412-1055	-	12.8587	4.32865	20.7775	OK	25.54935107
CUFF.5569	-	-	CUFF.5569	-	-	ENSMODT00000008578	2-818	ENSMODT00000008578:2-818	-	12.8622	5.4575	19.7834	OK	25.55630533
CUFF.1774	-	-	CUFF.1774	-	-	ENSMODT00000016272	1278-1964	ENSMODT00000016272:1278-1964	-	12.8665	4.86879	18.6637	OK	25.56484914
CUFF.2697	-	-	CUFF.2697	-	-	ENSMODT00000017388	208-1067	ENSMODT00000017388:208-1067	-	12.8677	5.83234	19.4411	OK	25.56723345
CUFF.5799	-	-	CUFF.5799	-	-	ENSMODT00000033608	2864-3723	ENSMODT00000033608:2864-3723	-	12.8677	5.83234	19.4411	OK	25.56723345
CUFF.7588	-	-	CUFF.7588	-	-	ENSMODT00000005715	40-1115	ENSMODT00000005715:40-1115	-	12.8722	6.73176	18.6418	OK	25.57617464
CUFF.7500	-	-	CUFF.7500	-	-	ENSMODT00000010636	6345-7247	ENSMODT00000010636:6345-7247	-	12.8725	6.17145	19.1315	OK	25.57677072
CUFF.5941	-	-	CUFF.5941	-	-	ENSMODT00000033221	37-1155	ENSMODT00000033221:37-1155	-	12.8757	6.97076	18.4227	OK	25.5831289
CUFF.643	-	-	CUFF.643	-	-	ENSMODT00000026461	575-1347	ENSMODT00000026461:575-1347	-	12.8787	5.76855	18.0267	OK	25.5890897
CUFF.4530	-	-	CUFF.4530	-	-	ENSMODT00000006097	2877-4512	ENSMODT00000006097:2877-4512	-	12.892	8.17123	17.3639	OK	25.61551588
CUFF.7213	-	-	CUFF.7213	-	-	ENSMODT00000010161	27-755	ENSMODT00000010161:27-755	-	12.898	4.5879	20.6455	OK	25.62743747
CUFF.6771	-	-	CUFF.6771	-	-	ENSMODT00000030461	896-2270	ENSMODT00000030461:896-2270	-	12.9133	7.69769	17.8262	OK	25.65783751
CUFF.1768	-	-	CUFF.1768	-	-	ENSMODT00000016155	507-1622	ENSMODT00000016155:507-1622	-	12.9184	6.98951	18.4723	OK	25.66797086
CUFF.1865	-	-	CUFF.1865	-	-	ENSMODT00000043290	215-1889	ENSMODT00000043290:215-1889	-	12.9288	8.31339	17.2919	OK	25.68863494
CUFF.4998	-	-	CUFF.4998	-	-	ENSMODT00000012545	4402-5344	ENSMODT00000012545:4402-5344	-	12.9296	6.50033	18.9101	OK	25.69022449
CUFF.5404	-	-	CUFF.5404	-	-	ENSMODT00000031048	19565-21798	ENSMODT00000031048:19565-21798	-	12.9335	8.97444	16.7024	OK	25.69797352
CUFF.3050	-	-	CUFF.3050	-	-	ENSMODT00000005663	3950-5150	ENSMODT00000005663:3950-5150	-	12.9338	6.95831	18.0916	OK	25.6985696
CUFF.1754	-	-	CUFF.1754	-	-	ENSMODT00000025265	4559-6102	ENSMODT00000025265:4559-6102	-	12.9466	7.93689	17.6776	OK	25.72400232
CUFF.1201	-	-	CUFF.1201	-	-	ENSMODT00000026130	3419-4747	ENSMODT00000026130:3419-4747	-	12.9467	7.54516	18.0245	OK	25.72420101
CUFF.1797	-	-	CUFF.1797	-	-	ENSMODT00000021298	1073-2401	ENSMODT00000021298:1073-2401	-	12.9467	7.54516	18.0245	OK	25.72420101
CUFF.1555	-	-	CUFF.1555	-	-	ENSMODT00000023009	255-1454	ENSMODT00000023009:255-1454	-	12.9469	6.96411	18.1067	OK	25.7245984
CUFF.1630	-	-	CUFF.1630	-	-	ENSMODT00000023275	777-1417	ENSMODT00000023275:777-1417	-	12.9484	4.34894	20.8749	OK	25.72757879
CUFF.6173	-	-	CUFF.6173	-	-	ENSMODT00000006113	26-1568	ENSMODT00000006113:26-1568	-	12.9563	7.94204	17.6891	OK	25.74327555
CUFF.1363	-	-	CUFF.1363	-	-	ENSMODT00000001824	129-1499	ENSMODT00000001824:129-1499	-	12.9579	7.72017	17.8783	OK	25.74645464
CUFF.579	-	-	CUFF.579	-	-	ENSMODT00000026371	141-1124	ENSMODT00000026371:141-1124	-	12.964	6.22921	18.6876	OK	25.75857492
CUFF.1834	-	-	CUFF.1834	-	-	ENSMODT00000039810	9-820	ENSMODT00000039810:9-820	-	12.9692	5.49115	19.9054	OK	25.76890696
CUFF.2460	-	-	CUFF.2460	-	-	ENSMODT00000044431	195-920	ENSMODT00000044431:195-920	-	12.9731	4.60688	20.731	OK	25.77665599
CUFF.1493	-	-	CUFF.1493	-	-	ENSMODT00000008869	22-1261	ENSMODT00000008869:22-1261	-	12.9846	7.18857	17.9714	OK	25.7995057
CUFF.136	-	-	CUFF.136	-	-	ENSMODT00000002212	62-915	ENSMODT00000002212:62-915	-	12.9878	5.87337	19.5779	OK	25.80586388
CUFF.5107	-	-	CUFF.5107	-	-	ENSMODT00000011971	85-938	ENSMODT00000011971:85-938	-	12.9878	5.87337	19.5779	OK	25.80586388
CUFF.5599	-	-	CUFF.5599	-	-	ENSMODT00000034026	1016-2254	ENSMODT00000034026:1016-2254	-	12.9972	7.19438	17.9859	OK	25.82454103
CUFF.5847	-	-	CUFF.5847	-	-	ENSMODT00000008610	237-1475	ENSMODT00000008610:237-1475	-	12.9972	7.19438	17.9859	OK	25.82454103
CUFF.2890	-	-	CUFF.2890	-	-	ENSMODT00000034428	3185-3909	ENSMODT00000034428:3185-3909	-	12.9983	4.61324	20.7596	OK	25.82672666
CUFF.3354	-	-	CUFF.3354	-	-	ENSMODT00000011718	423-1789	ENSMODT00000011718:423-1789	-	13.0027	7.74278	17.9306	OK	25.83546915
CUFF.2316	-	-	CUFF.2316	-	-	ENSMODT00000017475	21-1471	ENSMODT00000017475:21-1471	-	13.0197	8.06204	17.2758	OK	25.86924698
CUFF.1871	-	-	CUFF.1871	-	-	ENSMODT00000020863	3940-4791	ENSMODT00000020863:3940-4791	-	13.0283	5.88717	19.6239	OK	25.88633459
CUFF.3860	-	-	CUFF.3860	-	-	ENSMODT00000011279	124-1103	ENSMODT00000011279:124-1103	-	13.0314	6.25466	18.764	OK	25.89249408
CUFF.1690	-	-	CUFF.1690	-	-	ENSMODT00000023485	904-1669	ENSMODT00000023485:904-1669	-	13.0411	5.82133	18.1917	OK	25.91176731
CUFF.3079	-	-	CUFF.3079	-	-	ENSMODT00000044362	243-1221	ENSMODT00000044362:243-1221	-	13.0484	6.26106	18.7832	OK	25.92627191
CUFF.1608	-	-	CUFF.1608	-	-	ENSMODT00000043068	124-846	ENSMODT00000043068:124-846	-	13.0491	4.62602	20.8171	OK	25.92766276
CUFF.4377	-	-	CUFF.4377	-	-	ENSMODT00000015348	900-2259	ENSMODT00000015348:900-2259	-	13.0819	7.78266	18.023	OK	25.9928341
CUFF.2330	-	-	CUFF.2330	-	-	ENSMODT00000017431	461-1437	ENSMODT00000017431:461-1437	-	13.0824	6.27389	18.8217	OK	25.99382756
CUFF.6751	-	-	CUFF.6751	-	-	ENSMODT00000019328	345-2257	ENSMODT00000019328:345-2257	-	13.0833	8.73428	17.1774	OK	25.9956158
CUFF.6463	-	-	CUFF.6463	-	-	ENSMODT00000022261	4122-4800	ENSMODT00000022261:4122-4800	-	13.0865	4.92624	18.8839	OK	26.00197398
CUFF.1778	-	-	CUFF.1778	-	-	ENSMODT00000024942	46-809	ENSMODT00000024942:46-809	-	13.0883	5.83659	18.2393	OK	26.00555046
CUFF.612	-	-	CUFF.612	-	-	ENSMODT00000026433	2946-3794	ENSMODT00000026433:2946-3794	-	13.0896	5.908	19.6933	OK	26.00813347
CUFF.2077	-	-	CUFF.2077	-	-	ENSMODT00000020157	125-973	ENSMODT00000020157:125-973	-	13.0896	5.908	19.6933	OK	26.00813347
CUFF.2212	-	-	CUFF.2212	-	-	ENSMODT00000039157	3170-5081	ENSMODT00000039157:3170-5081	-	13.091	8.73885	17.1864	OK	26.01091517
CUFF.6836	-	-	CUFF.6836	-	-	ENSMODT00000023246	6682-8507	ENSMODT00000023246:6682-8507	-	13.0987	8.54061	17.3862	OK	26.02621454
CUFF.1209	-	-	CUFF.1209	-	-	ENSMODT00000000121	571-1503	ENSMODT00000000121:571-1503	-	13.1087	6.57008	19.113	OK	26.04608385
CUFF.6061	-	-	CUFF.6061	-	-	ENSMODT00000010369	1147-3310	ENSMODT00000010369:1147-3310	-	13.112	9.00752	16.9856	OK	26.05264072
CUFF.652	-	-	CUFF.652	-	-	ENSMODT00000027116	657-1546	ENSMODT00000027116:657-1546	-	13.119	6.2617	19.4113	OK	26.06654924
CUFF.4866	-	-	CUFF.4866	-	-	ENSMODT00000010624	220-1448	ENSMODT00000010624:220-1448	-	13.1249	7.25296	18.1324	OK	26.07827214
CUFF.3167	-	-	CUFF.3167	-	-	ENSMODT00000036967	8-727	ENSMODT00000036967:8-727	-	13.1261	4.64533	20.904	OK	26.08065645
CUFF.342	-	-	CUFF.342	-	-	ENSMODT00000011760	1580-2511	ENSMODT00000011760:1580-2511	-	13.1269	6.57714	19.1335	OK	26.082246
CUFF.4630	-	-	CUFF.4630	-	-	ENSMODT00000009881	2-1145	ENSMODT00000009881:2-1145	-	13.1273	7.30531	18.5068	OK	26.08304077
CUFF.1350	-	-	CUFF.1350	-	-	ENSMODT00000002353	2556-3402	ENSMODT00000002353:2556-3402	-	13.1307	5.92197	19.7399	OK	26.08979634
CUFF.7143	-	-	CUFF.7143	-	-	ENSMODT00000006631	1171-1932	ENSMODT00000006631:1171-1932	-	13.1358	5.85193	18.2873	OK	26.09992968
CUFF.2397	-	-	CUFF.2397	-	-	ENSMODT00000008467	161-1049	ENSMODT00000008467:161-1049	-	13.1384	6.26875	19.4331	OK	26.10509571
CUFF.3314	-	-	CUFF.3314	-	-	ENSMODT00000013587	141-3147	ENSMODT00000013587:141-3147	-	13.1406	9.81478	16.2962	OK	26.10946695
CUFF.1170	-	-	CUFF.1170	-	-	ENSMODT00000026151	1307-2110	ENSMODT00000026151:1307-2110	-	13.1442	5.54585	20.1037	OK	26.11661991
CUFF.1664	-	-	CUFF.1664	-	-	ENSMODT00000024487	108-1080	ENSMODT00000024487:108-1080	-	13.1511	6.29971	18.8991	OK	26.13032973
CUFF.2415	-	-	CUFF.2415	-	-	ENSMODT00000023104	1030-2340	ENSMODT00000023104:1030-2340	-	13.1586	7.64883	18.2722	OK	26.14523171
CUFF.3057	-	-	CUFF.3057	-	-	ENSMODT00000034207	112-745	ENSMODT00000034207:112-745	-	13.1627	4.39704	21.1058	OK	26.15337813
CUFF.6637	-	-	CUFF.6637	-	-	ENSMODT00000020153	79-712	ENSMODT00000020153:79-712	-	13.1627	4.39704	21.1058	OK	26.15337813
CUFF.78	-	-	CUFF.78	-	-	ENSMODT00000018264	1518-2193	ENSMODT00000018264:1518-2193	-	13.171	4.94813	18.9678	OK	26.16986966
CUFF.6847	-	-	CUFF.6847	-	-	ENSMODT00000023200	60-735	ENSMODT00000023200:60-735	-	13.171	4.94813	18.9678	OK	26.16986966
CUFF.3690	-	-	CUFF.3690	-	-	ENSMODT00000000818	42-1435	ENSMODT00000000818:42-1435	-	13.1765	7.99232	17.9827	OK	26.18079778
CUFF.1543	-	-	CUFF.1543	-	-	ENSMODT00000036214	712-1640	ENSMODT00000036214:712-1640	-	13.1817	6.5984	19.1953	OK	26.19112982
CUFF.7622	-	-	CUFF.7622	-	-	ENSMODT00000029736	71-1379	ENSMODT00000029736:71-1379	-	13.1826	7.66053	18.3001	OK	26.19291806
CUFF.7185	-	-	CUFF.7185	-	-	ENSMODT00000004314	2-972	ENSMODT00000004314:2-972	-	13.1857	6.31269	18.9381	OK	26.19907755
CUFF.3400	-	-	CUFF.3400	-	-	ENSMODT00000013954	1713-4371	ENSMODT00000013954:1713-4371	-	13.1894	9.63378	16.545	OK	26.20642919
CUFF.4754	-	-	CUFF.4754	-	-	ENSMODT00000014124	4124-5515	ENSMODT00000014124:4124-5515	-	13.1988	8.00381	18.0086	OK	26.22510634
CUFF.2542	-	-	CUFF.2542	-	-	ENSMODT00000029323	247-1469	ENSMODT00000029323:247-1469	-	13.2027	7.28857	18.2214	OK	26.23285538
CUFF.5040	-	-	CUFF.5040	-	-	ENSMODT00000036132	37-1006	ENSMODT00000036132:37-1006	-	13.2031	6.31921	18.9576	OK	26.23365015
CUFF.3502	-	-	CUFF.3502	-	-	ENSMODT00000009552	184-900	ENSMODT00000009552:184-900	-	13.2039	4.66479	20.9916	OK	26.23523969
CUFF.250	-	-	CUFF.250	-	-	ENSMODT00000002155	1875-3392	ENSMODT00000002155:1875-3392	-	13.2041	8.07292	17.9806	OK	26.23563708
CUFF.6942	-	-	CUFF.6942	-	-	ENSMODT00000022539	97-3889	ENSMODT00000022539:97-3889	-	13.2099	10.276	16.0012	OK	26.24716128
CUFF.3931	-	-	CUFF.3931	-	-	ENSMODT00000013156	590-1980	ENSMODT00000013156:590-1980	-	13.21	8.00957	18.0215	OK	26.24735997
CUFF.5603	-	-	CUFF.5603	-	-	ENSMODT00000010262	22-1622	ENSMODT00000010262:22-1622	-	13.2166	8.34997	17.7437	OK	26.26047372
CUFF.1288	-	-	CUFF.1288	-	-	ENSMODT00000002162	1821-2789	ENSMODT00000002162:1821-2789	-	13.2205	6.32574	18.9772	OK	26.26822275
CUFF.1747	-	-	CUFF.1747	-	-	ENSMODT00000016061	2193-3961	ENSMODT00000016061:2193-3961	-	13.2207	8.5011	17.6319	OK	26.26862014
CUFF.538	-	-	CUFF.538	-	-	ENSMODT00000019855	3605-4657	ENSMODT00000019855:3605-4657	-	13.2239	6.87894	19.0494	OK	26.27497832
CUFF.4294	-	-	CUFF.4294	-	-	ENSMODT00000020505	338-1263	ENSMODT00000020505:338-1263	-	13.2371	6.6198	19.2576	OK	26.30120581
CUFF.2223	-	-	CUFF.2223	-	-	ENSMODT00000009305	131-2063	ENSMODT00000009305:131-2063	-	13.2546	8.64386	17.864	OK	26.3359771
CUFF.1292	-	-	CUFF.1292	-	-	ENSMODT00000003509	1789-2587	ENSMODT00000003509:1789-2587	-	13.256	5.5806	20.2297	OK	26.3387588
CUFF.6239	-	-	CUFF.6239	-	-	ENSMODT00000024954	60-858	ENSMODT00000024954:60-858	-	13.256	5.5806	20.2297	OK	26.3387588
CUFF.63	-	-	CUFF.63	-	-	ENSMODT00000039161	275-947	ENSMODT00000039161:275-947	-	13.2565	4.97022	19.0525	OK	26.33975227
CUFF.2783	-	-	CUFF.2783	-	-	ENSMODT00000025750	456-1925	ENSMODT00000025750:456-1925	-	13.2654	7.95777	18.5681	OK	26.35743596
CUFF.1988	-	-	CUFF.1988	-	-	ENSMODT00000026762	51-806	ENSMODT00000026762:51-806	-	13.2804	5.89844	18.4326	OK	26.38723992
CUFF.3964	-	-	CUFF.3964	-	-	ENSMODT00000003601	162-917	ENSMODT00000003601:162-917	-	13.2804	5.89844	18.4326	OK	26.38723992
CUFF.6307	-	-	CUFF.6307	-	-	ENSMODT00000016751	3431-4144	ENSMODT00000016751:3431-4144	-	13.2827	4.68442	21.0799	OK	26.39180986
CUFF.5320	-	-	CUFF.5320	-	-	ENSMODT00000034977	1027-2661	ENSMODT00000034977:1027-2661	-	13.292	8.5169	18.0558	OK	26.41028832
CUFF.2352	-	-	CUFF.2352	-	-	ENSMODT00000019934	0-921	ENSMODT00000019934:0-921	-	13.3115	6.64855	19.9456	OK	26.44903348
CUFF.7177	-	-	CUFF.7177	-	-	ENSMODT00000004616	218-1473	ENSMODT00000004616:218-1473	-	13.3185	7.54048	19.073	OK	26.462942
CUFF.211	-	-	CUFF.211	-	-	ENSMODT00000012568	1200-1828	ENSMODT00000012568:1200-1828	-	13.3202	4.43205	21.2738	OK	26.46631978
CUFF.3459	-	-	CUFF.3459	-	-	ENSMODT00000014897	744-1915	ENSMODT00000014897:744-1915	-	13.3241	7.13063	19.4904	OK	26.47406881
CUFF.4463	-	-	CUFF.4463	-	-	ENSMODT00000003111	3127-4465	ENSMODT00000003111:3127-4465	-	13.3255	7.90481	18.7219	OK	26.47685052
CUFF.5759	-	-	CUFF.5759	-	-	ENSMODT00000018593	174-1470	ENSMODT00000018593:174-1470	-	13.3283	7.73146	18.8991	OK	26.48241392
CUFF.1089	-	-	CUFF.1089	-	-	ENSMODT00000001487	190-1611	ENSMODT00000001487:190-1611	-	13.3315	8.22657	17.6284	OK	26.4887721
CUFF.2441	-	-	CUFF.2441	-	-	ENSMODT00000009612	97-1267	ENSMODT00000009612:97-1267	-	13.338	7.13673	19.5071	OK	26.50168716
CUFF.7461	-	-	CUFF.7461	-	-	ENSMODT00000013862	289-1792	ENSMODT00000013862:289-1792	-	13.3471	8.14812	18.5185	OK	26.51976823
CUFF.6193	-	-	CUFF.6193	-	-	ENSMODT00000032265	1325-2536	ENSMODT00000032265:1325-2536	-	13.3478	7.35478	18.3869	OK	26.52115908
CUFF.2078	-	-	CUFF.2078	-	-	ENSMODT00000004488	167-1169	ENSMODT00000004488:167-1169	-	13.3559	6.66665	19.9999	OK	26.53725322
CUFF.5986	-	-	CUFF.5986	-	-	ENSMODT00000033130	1425-2427	ENSMODT00000033130:1425-2427	-	13.3559	6.66665	19.9999	OK	26.53725322
CUFF.7293	-	-	CUFF.7293	-	-	ENSMODT00000002616	2265-5349	ENSMODT00000002616:2265-5349	-	13.365	9.92755	16.7866	OK	26.5553343
CUFF.3710	-	-	CUFF.3710	-	-	ENSMODT00000001350	252-1170	ENSMODT00000001350:252-1170	-	13.3679	6.67028	20.0108	OK	26.5610964
CUFF.6739	-	-	CUFF.6739	-	-	ENSMODT00000019550	47-840	ENSMODT00000019550:47-840	-	13.3697	5.61579	20.3572	OK	26.56467287
CUFF.4672	-	-	CUFF.4672	-	-	ENSMODT00000015874	2143-5975	ENSMODT00000015874:2143-5975	-	13.3714	10.4593	16.27	OK	26.56805065
CUFF.5701	-	-	CUFF.5701	-	-	ENSMODT00000014988	172-1048	ENSMODT00000014988:172-1048	-	13.3751	6.35462	19.6993	OK	26.5754023
CUFF.4264	-	-	CUFF.4264	-	-	ENSMODT00000018603	107-1690	ENSMODT00000018603:107-1690	-	13.3803	8.43964	18.2859	OK	26.58573434
CUFF.5050	-	-	CUFF.5050	-	-	ENSMODT00000043708	76-2280	ENSMODT00000043708:76-2280	-	13.4008	9.3451	17.4273	OK	26.62646643
CUFF.4359	-	-	CUFF.4359	-	-	ENSMODT00000000516	429-1179	ENSMODT00000000516:429-1179	-	13.4034	5.93776	18.5555	OK	26.63163245
CUFF.3446	-	-	CUFF.3446	-	-	ENSMODT00000016246	69-2396	ENSMODT00000016246:69-2396	-	13.411	9.32958	17.4631	OK	26.64673313
CUFF.2827	-	-	CUFF.2827	-	-	ENSMODT00000025799	956-3324	ENSMODT00000025799:956-3324	-	13.4142	9.40312	17.3958	OK	26.65309131
CUFF.3513	-	-	CUFF.3513	-	-	ENSMODT00000009286	1494-2368	ENSMODT00000009286:1494-2368	-	13.4154	6.36916	19.7444	OK	26.65547562
CUFF.1738	-	-	CUFF.1738	-	-	ENSMODT00000021092	2337-3045	ENSMODT00000021092:2337-3045	-	13.416	4.7175	21.2287	OK	26.65666778
CUFF.5319	-	-	CUFF.5319	-	-	ENSMODT00000021852	178-803	ENSMODT00000021852:178-803	-	13.4165	4.45332	21.3759	OK	26.65766125
CUFF.4151	-	-	CUFF.4151	-	-	ENSMODT00000013611	170-1458	ENSMODT00000013611:170-1458	-	13.4272	7.77948	19.0165	OK	26.67892141
CUFF.4240	-	-	CUFF.4240	-	-	ENSMODT00000013291	850-1599	ENSMODT00000013291:850-1599	-	13.4283	5.94569	18.5803	OK	26.68110703
CUFF.4346	-	-	CUFF.4346	-	-	ENSMODT00000015557	1258-1924	ENSMODT00000015557:1258-1924	-	13.431	5.015	19.2242	OK	26.68647175
CUFF.776	-	-	CUFF.776	-	-	ENSMODT00000038301	175-1131	ENSMODT00000038301:175-1131	-	13.4332	6.40514	20.38	OK	26.690843
CUFF.4757	-	-	CUFF.4757	-	-	ENSMODT00000019524	66-1022	ENSMODT00000019524:66-1022	-	13.4332	6.40514	20.38	OK	26.690843
CUFF.3802	-	-	CUFF.3802	-	-	ENSMODT00000006109	4528-5401	ENSMODT00000006109:4528-5401	-	13.4357	6.37646	19.767	OK	26.69581032
CUFF.1836	-	-	CUFF.1836	-	-	ENSMODT00000039809	281-1071	ENSMODT00000039809:281-1071	-	13.4388	5.63711	20.4345	OK	26.70196981
CUFF.5327	-	-	CUFF.5327	-	-	ENSMODT00000034933	1459-2456	ENSMODT00000034933:1459-2456	-	13.4407	6.70008	20.1002	OK	26.70574498
CUFF.6291	-	-	CUFF.6291	-	-	ENSMODT00000016362	676-1590	ENSMODT00000016362:676-1590	-	13.4439	6.69947	20.0984	OK	26.71210316
CUFF.5584	-	-	CUFF.5584	-	-	ENSMODT00000016274	36-1157	ENSMODT00000016274:36-1157	-	13.4444	7.44868	18.87	OK	26.71309663
CUFF.1656	-	-	CUFF.1656	-	-	ENSMODT00000039780	1099-1930	ENSMODT00000039780:1099-1930	-	13.448	6.02886	20.0962	OK	26.72024958
CUFF.1262	-	-	CUFF.1262	-	-	ENSMODT00000001342	3187-4887	ENSMODT00000001342:3187-4887	-	13.4504	8.5137	18.3372	OK	26.72501821
CUFF.287	-	-	CUFF.287	-	-	ENSMODT00000004740	1188-1936	ENSMODT00000004740:1188-1936	-	13.4533	5.95363	18.6051	OK	26.73078031
CUFF.344	-	-	CUFF.344	-	-	ENSMODT00000011885	423-1295	ENSMODT00000011885:423-1295	-	13.456	6.38377	19.7897	OK	26.73614503
CUFF.394	-	-	CUFF.394	-	-	ENSMODT00000024016	8814-10141	ENSMODT00000024016:8814-10141	-	13.4567	7.97033	18.8771	OK	26.73753588
CUFF.6532	-	-	CUFF.6532	-	-	ENSMODT00000021043	361-1563	ENSMODT00000021043:361-1563	-	13.4689	7.40985	18.5246	OK	26.76177644
CUFF.4293	-	-	CUFF.4293	-	-	ENSMODT00000020178	59-806	ENSMODT00000020178:59-806	-	13.4783	5.9616	18.63	OK	26.78045359
CUFF.4169	-	-	CUFF.4169	-	-	ENSMODT00000015038	1642-2265	ENSMODT00000015038:1642-2265	-	13.4815	4.46762	21.4446	OK	26.78681177
CUFF.3792	-	-	CUFF.3792	-	-	ENSMODT00000005620	221-1009	ENSMODT00000005620:221-1009	-	13.4853	5.65142	20.4864	OK	26.79436211
CUFF.7004	-	-	CUFF.7004	-	-	ENSMODT00000030970	638-2044	ENSMODT00000030970:638-2044	-	13.4987	8.31434	17.8164	OK	26.82098698
CUFF.2442	-	-	CUFF.2442	-	-	ENSMODT00000009844	94-2737	ENSMODT00000009844:94-2737	-	13.4996	9.89907	17.0601	OK	26.82277522
CUFF.3814	-	-	CUFF.3814	-	-	ENSMODT00000035134	1845-4488	ENSMODT00000035134:1845-4488	-	13.4996	9.89907	17.0601	OK	26.82277522
CUFF.6259	-	-	CUFF.6259	-	-	ENSMODT00000025113	2103-2972	ENSMODT00000025113:2103-2972	-	13.5172	6.40581	19.858	OK	26.85774521
