tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status	TPM
CUFF.904	-	-	CUFF.904	-	-	ENSMUST00000079496	1-663	-	216.721	103.974	254.16	OK	23.64053035
CUFF.1386	-	-	CUFF.1386	-	-	ENSMUST00000023830	0-450	-	216.955	67.9813	246.432	OK	23.66605572
CUFF.2156	-	-	CUFF.2156	-	-	ENSMUST00000043589	348-798	-	216.955	67.9813	246.432	OK	23.66605572
CUFF.2764	-	-	CUFF.2764	-	-	ENSMUST00000069994	500-950	-	216.955	67.9813	246.432	OK	23.66605572
CUFF.2395	-	-	CUFF.2395	-	-	ENSMUST00000111788	4-736	-	216.958	109.703	261.198	OK	23.66638297
CUFF.289	-	-	CUFF.289	-	-	ENSMUST00000040555	1070-1467	-	216.993	57.7926	221.538	OK	23.67020087
CUFF.232	-	-	CUFF.232	-	-	ENSMUST00000047028	15-394	-	217.279	50.4478	242.15	OK	23.70139854
CUFF.973	-	-	CUFF.973	-	-	ENSMUST00000054547	609-988	-	217.279	50.4478	242.15	OK	23.70139854
CUFF.1608	-	-	CUFF.1608	-	-	ENSMUST00000022102	12-620	-	217.292	94.3408	264.154	OK	23.70281662
CUFF.1770	-	-	CUFF.1770	-	-	ENSMUST00000026568	676-1143	-	217.469	73.6949	245.65	OK	23.72212427
CUFF.1038	-	-	CUFF.1038	-	-	ENSMUST00000115542	683-1220	-	217.688	85.4513	263.475	OK	23.7460134
CUFF.636	-	-	CUFF.636	-	-	ENSMUST00000079847	0-957	-	218.147	127.864	303.678	OK	23.7960824
CUFF.2872	-	-	CUFF.2872	-	-	ENSMUST00000019198	3-434	-	218.262	70.9781	257.296	OK	23.80862692
CUFF.241	-	-	CUFF.241	-	-	ENSMUST00000151516	16-587	-	218.358	93.757	254.483	OK	23.81909887
CUFF.1879	-	-	CUFF.1879	-	-	ENSMUST00000168099	18-694	-	218.392	107.478	265.866	OK	23.82280768
CUFF.1720	-	-	CUFF.1720	-	-	ENSMUST00000089449	66-777	-	218.4	112.944	268.913	OK	23.82368035
CUFF.203	-	-	CUFF.203	-	-	ENSMUST00000034138	19-1220	-	218.455	143.279	264.269	OK	23.8296799
CUFF.1837	-	-	CUFF.1837	-	-	ENSMUST00000135455	8-491	-	218.7	79.1707	245.429	OK	23.85640518
CUFF.2397	-	-	CUFF.2397	-	-	ENSMUST00000111784	5-488	-	218.7	79.1707	245.429	OK	23.85640518
CUFF.134	-	-	CUFF.134	-	-	ENSMUST00000021297	2-537	-	219	85.7707	264.46	OK	23.88913002
CUFF.1134	-	-	CUFF.1134	-	-	ENSMUST00000162538	44-509	-	219.131	74.0118	246.706	OK	23.90341986
CUFF.2631	-	-	CUFF.2631	-	-	ENSMUST00000079125	16-428	-	219.779	55.6885	250.598	OK	23.97410551
CUFF.2117	-	-	CUFF.2117	-	-	ENSMUST00000102582	4381-6324	-	219.798	165.317	271.593	OK	23.97617808
CUFF.749	-	-	CUFF.749	-	-	ENSMUST00000102632	2-1613	-	220.023	159.034	277.717	OK	24.00072171
CUFF.846	-	-	CUFF.846	-	-	ENSMUST00000028167	546-2157	-	220.023	159.034	277.717	OK	24.00072171
CUFF.1606	-	-	CUFF.1606	-	-	ENSMUST00000184744	73-780	-	220.134	113.583	270.435	OK	24.0128299
CUFF.744	-	-	CUFF.744	-	-	ENSMUST00000191104	87-481	-	220.383	58.2327	223.225	OK	24.03999151
CUFF.2586	-	-	CUFF.2586	-	-	ENSMUST00000113782	54-448	-	220.383	58.2327	223.225	OK	24.03999151
CUFF.110	-	-	CUFF.110	-	-	ENSMUST00000035276	13-459	-	220.529	68.591	248.642	OK	24.0559176
CUFF.236	-	-	CUFF.236	-	-	ENSMUST00000046049	958-1577	-	220.741	98.8419	290.348	OK	24.07904315
CUFF.694	-	-	CUFF.694	-	-	ENSMUST00000066070	14-633	-	220.741	98.8419	290.348	OK	24.07904315
CUFF.1919	-	-	CUFF.1919	-	-	ENSMUST00000164189	33-409	-	221.002	50.8503	244.082	OK	24.10751376
CUFF.1719	-	-	CUFF.1719	-	-	ENSMUST00000113585	164-747	-	221.527	98.3862	262.363	OK	24.16478222
CUFF.2801	-	-	CUFF.2801	-	-	ENSMUST00000156816	36-429	-	221.537	58.3808	223.793	OK	24.16587305
CUFF.1214	-	-	CUFF.1214	-	-	ENSMUST00000113218	60-470	-	221.899	55.9602	251.821	OK	24.20536101
CUFF.808	-	-	CUFF.808	-	-	ENSMUST00000122113	773-1338	-	221.98	94.7526	257.186	OK	24.21419672
CUFF.205	-	-	CUFF.205	-	-	ENSMUST00000140761	48-871	-	222.122	120.805	274.135	OK	24.22968647
CUFF.1437	-	-	CUFF.1437	-	-	ENSMUST00000049040	39-552	-	222.209	81.9949	260.893	OK	24.23917668
CUFF.1935	-	-	CUFF.1935	-	-	ENSMUST00000111355	235-610	-	222.27	50.9859	244.733	OK	24.24583073
CUFF.907	-	-	CUFF.907	-	-	ENSMUST00000172912	0-547	-	222.479	90.8799	251.667	OK	24.26862903
CUFF.1983	-	-	CUFF.1983	-	-	ENSMUST00000003320	141-533	-	222.702	58.5298	224.364	OK	24.29295449
CUFF.2748	-	-	CUFF.2748	-	-	ENSMUST00000032491	859-1354	-	222.812	84.9766	262.655	OK	24.3049536
CUFF.558	-	-	CUFF.558	-	-	ENSMUST00000027071	0-529	-	223.034	86.7436	267.459	OK	24.32916998
CUFF.1246	-	-	CUFF.1246	-	-	ENSMUST00000107528	18-1112	-	223.231	143.311	283.126	OK	24.35065928
CUFF.741	-	-	CUFF.741	-	-	ENSMUST00000187584	3194-3637	-	223.289	69.0555	250.326	OK	24.35698609
CUFF.2410	-	-	CUFF.2410	-	-	ENSMUST00000023749	26-469	-	223.289	69.0555	250.326	OK	24.35698609
CUFF.1053	-	-	CUFF.1053	-	-	ENSMUST00000165743	595-1072	-	223.494	80.1666	248.516	OK	24.37934806
CUFF.873	-	-	CUFF.873	-	-	ENSMUST00000096753	1101-1475	-	223.552	51.1223	245.387	OK	24.38567486
CUFF.1913	-	-	CUFF.1913	-	-	ENSMUST00000163119	1384-1758	-	223.552	51.1223	245.387	OK	24.38567486
CUFF.763	-	-	CUFF.763	-	-	ENSMUST00000003572	4-1608	-	223.853	162.112	271.777	OK	24.41850878
CUFF.121	-	-	CUFF.121	-	-	ENSMUST00000019026	154-545	-	223.879	58.6795	224.938	OK	24.42134493
CUFF.2918	-	-	CUFF.2918	-	-	ENSMUST00000161300	16-424	-	224.059	56.2345	253.055	OK	24.44097983
CUFF.1147	-	-	CUFF.1147	-	-	ENSMUST00000021514	4-1111	-	224.252	141.628	279.801	OK	24.46203281
CUFF.2712	-	-	CUFF.2712	-	-	ENSMUST00000073787	309-1092	-	224.256	122.093	283.255	OK	24.46246914
CUFF.2645	-	-	CUFF.2645	-	-	ENSMUST00000186182	155-1040	-	224.358	129.625	280.855	OK	24.47359558
CUFF.253	-	-	CUFF.253	-	-	ENSMUST00000116584	0-1004	-	224.444	137.114	308.506	OK	24.4829767
CUFF.174	-	-	CUFF.174	-	-	ENSMUST00000105686	13-948	-	224.705	130.873	310.823	OK	24.51144731
CUFF.335	-	-	CUFF.335	-	-	ENSMUST00000059515	20-1329	-	224.784	151.906	274.6	OK	24.52006485
CUFF.2409	-	-	CUFF.2409	-	-	ENSMUST00000106702	56-429	-	224.849	51.2593	246.045	OK	24.52715523
CUFF.1657	-	-	CUFF.1657	-	-	ENSMUST00000110690	194-1315	-	224.997	143.27	286.54	OK	24.54329948
CUFF.958	-	-	CUFF.958	-	-	ENSMUST00000069537	0-662	-	225.057	109.751	271.489	OK	24.54984445
CUFF.1229	-	-	CUFF.1229	-	-	ENSMUST00000058578	4-649	-	225.061	106.715	260.858	OK	24.55028078
CUFF.1994	-	-	CUFF.1994	-	-	ENSMUST00000046144	3622-4029	-	225.155	56.3727	253.677	OK	24.56053456
CUFF.1072	-	-	CUFF.1072	-	-	ENSMUST00000068505	130-554	-	225.176	72.1499	261.543	OK	24.5628253
CUFF.2716	-	-	CUFF.2716	-	-	ENSMUST00000013304	513-970	-	226.039	75.3075	251.025	OK	24.65696375
CUFF.2760	-	-	CUFF.2760	-	-	ENSMUST00000107748	272-964	-	226.89	116.045	276.297	OK	24.7497932
CUFF.2339	-	-	CUFF.2339	-	-	ENSMUST00000000896	33-607	-	226.905	99.9289	266.477	OK	24.75142944
CUFF.998	-	-	CUFF.998	-	-	ENSMUST00000171109	57-513	-	226.933	75.4726	251.575	OK	24.75448376
CUFF.2147	-	-	CUFF.2147	-	-	ENSMUST00000025218	202-759	-	226.999	96.1135	260.88	OK	24.76168322
CUFF.1546	-	-	CUFF.1546	-	-	ENSMUST00000084820	3079-3501	-	227.232	72.4919	262.783	OK	24.78709951
CUFF.456	-	-	CUFF.456	-	-	ENSMUST00000072948	988-1797	-	227.256	122.896	278.879	OK	24.7897175
CUFF.2708	-	-	CUFF.2708	-	-	ENSMUST00000132449	46-552	-	227.347	83.1293	264.502	OK	24.79964403
CUFF.1080	-	-	CUFF.1080	-	-	ENSMUST00000094154	0-405	-	227.378	56.651	254.93	OK	24.8030256
CUFF.2715	-	-	CUFF.2715	-	-	ENSMUST00000013304	1-406	-	227.378	56.651	254.93	OK	24.8030256
CUFF.935	-	-	CUFF.935	-	-	ENSMUST00000023099	645-1016	-	227.486	51.5357	247.371	OK	24.81480654
CUFF.2621	-	-	CUFF.2621	-	-	ENSMUST00000069747	16-723	-	227.725	113.583	270.435	OK	24.84087732
CUFF.2690	-	-	CUFF.2690	-	-	ENSMUST00000000153	5-1098	-	227.78	143.442	283.385	OK	24.84687687
CUFF.202	-	-	CUFF.202	-	-	ENSMUST00000005711	0-656	-	228.039	110.755	273.972	OK	24.87512932
CUFF.575	-	-	CUFF.575	-	-	ENSMUST00000111067	661-1249	-	228.587	97.5496	273.139	OK	24.93490668
CUFF.500	-	-	CUFF.500	-	-	ENSMUST00000029005	0-688	-	228.762	116.719	277.903	OK	24.95399617
CUFF.990	-	-	CUFF.990	-	-	ENSMUST00000113022	611-981	-	228.826	51.6749	248.04	OK	24.96097747
CUFF.1487	-	-	CUFF.1487	-	-	ENSMUST00000079423	457-827	-	228.826	51.6749	248.04	OK	24.96097747
CUFF.2935	-	-	CUFF.2935	-	-	ENSMUST00000170895	29-516	-	229.093	86.3725	266.97	OK	24.99010257
CUFF.85	-	-	CUFF.85	-	-	ENSMUST00000060232	71-624	-	229.596	96.8087	262.767	OK	25.04497121
CUFF.2735	-	-	CUFF.2735	-	-	ENSMUST00000017851	41-1410	-	229.616	159.215	293.29	OK	25.04715287
CUFF.829	-	-	CUFF.829	-	-	ENSMUST00000177752	13-416	-	229.645	56.9322	256.195	OK	25.05031627
CUFF.2083	-	-	CUFF.2083	-	-	ENSMUST00000035116	1187-1573	-	229.951	59.4396	227.852	OK	25.0836956
CUFF.740	-	-	CUFF.740	-	-	ENSMUST00000187584	2676-3112	-	230.004	70.1641	254.345	OK	25.08947699
CUFF.2463	-	-	CUFF.2463	-	-	ENSMUST00000064167	2-438	-	230.004	70.1641	254.345	OK	25.08947699
CUFF.997	-	-	CUFF.997	-	-	ENSMUST00000046948	921-1290	-	230.182	51.815	248.712	OK	25.10889373
CUFF.2169	-	-	CUFF.2169	-	-	ENSMUST00000102781	729-1098	-	230.182	51.815	248.712	OK	25.10889373
CUFF.1854	-	-	CUFF.1854	-	-	ENSMUST00000105612	545-1014	-	230.221	81.534	252.755	OK	25.11314795
CUFF.2066	-	-	CUFF.2066	-	-	ENSMUST00000117818	1286-2236	-	230.433	136.857	281.764	OK	25.1362735
CUFF.1841	-	-	CUFF.1841	-	-	ENSMUST00000007799	63-531	-	231.091	81.7082	253.296	OK	25.20804998
CUFF.1156	-	-	CUFF.1156	-	-	ENSMUST00000033871	188-573	-	231.203	59.594	228.444	OK	25.22026725
CUFF.1761	-	-	CUFF.1761	-	-	ENSMUST00000007980	476-861	-	231.203	59.594	228.444	OK	25.22026725
CUFF.342	-	-	CUFF.342	-	-	ENSMUST00000111378	326-694	-	231.554	51.9558	249.388	OK	25.25855531
CUFF.2923	-	-	CUFF.2923	-	-	ENSMUST00000120753	441-809	-	231.554	51.9558	249.388	OK	25.25855531
CUFF.1656	-	-	CUFF.1656	-	-	ENSMUST00000138927	60-1419	-	231.602	160.386	295.448	OK	25.26379128
CUFF.727	-	-	CUFF.727	-	-	ENSMUST00000079597	0-1127	-	231.815	149.293	288.408	OK	25.28702591
CUFF.1384	-	-	CUFF.1384	-	-	ENSMUST00000113825	15-1502	-	232.34	164.581	295.732	OK	25.34429438
CUFF.2074	-	-	CUFF.2074	-	-	ENSMUST00000117852	286-736	-	232.451	76.4789	254.93	OK	25.35640257
CUFF.1366	-	-	CUFF.1366	-	-	ENSMUST00000033898	2155-2539	-	232.47	59.7491	229.038	OK	25.35847514
CUFF.1241	-	-	CUFF.1241	-	-	ENSMUST00000098048	52-1355	-	232.964	158.475	293.472	OK	25.41236203
CUFF.2443	-	-	CUFF.2443	-	-	ENSMUST00000112237	55-1128	-	233.018	146.115	288.667	OK	25.41825251
CUFF.1250	-	-	CUFF.1250	-	-	ENSMUST00000058351	26-426	-	233.13	57.3592	258.116	OK	25.43046978
CUFF.240	-	-	CUFF.240	-	-	ENSMUST00000153904	14-578	-	233.195	101.701	271.202	OK	25.43756016
CUFF.2047	-	-	CUFF.2047	-	-	ENSMUST00000174595	375-857	-	233.203	87.2685	269.739	OK	25.43843282
CUFF.248	-	-	CUFF.248	-	-	ENSMUST00000024954	0-1400	-	233.254	161.152	286.796	OK	25.44399604
CUFF.1512	-	-	CUFF.1512	-	-	ENSMUST00000050328	885-1416	-	233.34	93.6183	259.251	OK	25.45337716
CUFF.2121	-	-	CUFF.2121	-	-	ENSMUST00000102582	18-Mar	-	233.431	199.395	266.746	OK	25.4633037
CUFF.168	-	-	CUFF.168	-	-	ENSMUST00000107359	75-573	-	233.517	84.4647	268.751	OK	25.47268482
CUFF.1463	-	-	CUFF.1463	-	-	ENSMUST00000032309	48-546	-	233.517	84.4647	268.751	OK	25.47268482
CUFF.2046	-	-	CUFF.2046	-	-	ENSMUST00000114140	401-833	-	234.024	70.8138	256.7	OK	25.52798979
CUFF.720	-	-	CUFF.720	-	-	ENSMUST00000172387	0-530	-	234.054	93.7949	259.74	OK	25.53126227
CUFF.1699	-	-	CUFF.1699	-	-	ENSMUST00000060396	202-732	-	234.054	93.7949	259.74	OK	25.53126227
CUFF.797	-	-	CUFF.797	-	-	ENSMUST00000070597	1131-1530	-	234.314	57.5029	258.763	OK	25.5596238
CUFF.1706	-	-	CUFF.1706	-	-	ENSMUST00000040560	598-964	-	234.344	52.2397	250.751	OK	25.56289628
CUFF.498	-	-	CUFF.498	-	-	ENSMUST00000086058	2-1151	-	234.509	153.091	286.214	OK	25.58089494
CUFF.1827	-	-	CUFF.1827	-	-	ENSMUST00000042345	758-1271	-	234.554	89.449	275.801	OK	25.58580366
CUFF.1167	-	-	CUFF.1167	-	-	ENSMUST00000022954	2-384	-	235.043	60.062	230.238	OK	25.63914515
CUFF.1777	-	-	CUFF.1777	-	-	ENSMUST00000078286	27-588	-	235.15	102.245	272.652	OK	25.650817
CUFF.222	-	-	CUFF.222	-	-	ENSMUST00000040990	2656-3412	-	235.21	126.453	293.371	OK	25.65736197
CUFF.2413	-	-	CUFF.2413	-	-	ENSMUST00000161250	260-707	-	235.312	76.9922	256.641	OK	25.66848842
CUFF.2610	-	-	CUFF.2610	-	-	ENSMUST00000102487	1-448	-	235.312	76.9922	256.641	OK	25.66848842
CUFF.2000	-	-	CUFF.2000	-	-	ENSMUST00000150258	577-975	-	235.511	57.6474	259.413	OK	25.69019589
CUFF.778	-	-	CUFF.778	-	-	ENSMUST00000109605	17-1048	-	235.602	148.359	289.299	OK	25.70012242
CUFF.807	-	-	CUFF.807	-	-	ENSMUST00000005651	990-2037	-	235.666	149.744	295.835	OK	25.70710372
CUFF.1464	-	-	CUFF.1464	-	-	ENSMUST00000087865	221-846	-	235.734	110.13	269.206	OK	25.71452135
CUFF.2592	-	-	CUFF.2592	-	-	ENSMUST00000021649	575-1362	-	235.82	126.331	286.674	OK	25.72390247
CUFF.129	-	-	CUFF.129	-	-	ENSMUST00000041357	600-1014	-	235.841	73.8927	267.861	OK	25.72619321
CUFF.1370	-	-	CUFF.1370	-	-	ENSMUST00000031411	301-1558	-	235.876	158.19	285.959	OK	25.73001111
CUFF.210	-	-	CUFF.210	-	-	ENSMUST00000071250	10-1720	-	236.021	174.426	286.237	OK	25.74582811
CUFF.1065	-	-	CUFF.1065	-	-	ENSMUST00000146867	0-770	-	236.147	124.154	283.071	OK	25.75957254
CUFF.273	-	-	CUFF.273	-	-	ENSMUST00000025511	35-416	-	236.35	60.2196	230.842	OK	25.78171635
CUFF.2102	-	-	CUFF.2102	-	-	ENSMUST00000051950	553-934	-	236.35	60.2196	230.842	OK	25.78171635
CUFF.2312	-	-	CUFF.2312	-	-	ENSMUST00000124342	45-507	-	236.449	82.7694	256.585	OK	25.79251554
CUFF.603	-	-	CUFF.603	-	-	ENSMUST00000042990	2-593	-	236.68	103.525	304.104	OK	25.81771367
CUFF.107	-	-	CUFF.107	-	-	ENSMUST00000052248	691-1298	-	236.772	107.096	289.788	OK	25.82774928
CUFF.51	-	-	CUFF.51	-	-	ENSMUST00000153830	12-667	-	237.009	116.762	309.418	OK	25.8536019
CUFF.2051	-	-	CUFF.2051	-	-	ENSMUST00000038627	571-1000	-	237.132	71.309	258.495	OK	25.86701908
CUFF.360	-	-	CUFF.360	-	-	ENSMUST00000025649	2356-2720	-	237.198	52.5267	252.128	OK	25.87421855
CUFF.1820	-	-	CUFF.1820	-	-	ENSMUST00000114459	45-490	-	237.259	77.3382	257.794	OK	25.8808726
CUFF.2119	-	-	CUFF.2119	-	-	ENSMUST00000031583	2534-3751	-	237.639	157.105	295.358	OK	25.92232406
CUFF.1928	-	-	CUFF.1928	-	-	ENSMUST00000153723	0-541	-	237.753	98.9561	268.595	OK	25.93475949
CUFF.339	-	-	CUFF.339	-	-	ENSMUST00000078034	5-578	-	237.86	100.103	280.289	OK	25.94643135
CUFF.1731	-	-	CUFF.1731	-	-	ENSMUST00000115366	25-823	-	237.888	129.382	297.099	OK	25.94948567
CUFF.2522	-	-	CUFF.2522	-	-	ENSMUST00000030536	573-969	-	237.94	57.9386	260.724	OK	25.95515798
CUFF.190	-	-	CUFF.190	-	-	ENSMUST00000108883	20-Feb	-	238.107	181.912	288.028	OK	25.9733748
CUFF.2901	-	-	CUFF.2901	-	-	ENSMUST00000032909	452-3288	-	238.202	192.815	283.155	OK	25.98373767
CUFF.760	-	-	CUFF.760	-	-	ENSMUST00000002845	4-496	-	238.369	85.4947	272.029	OK	26.00195449
CUFF.1813	-	-	CUFF.1813	-	-	ENSMUST00000049461	314-870	-	238.483	103.164	275.104	OK	26.01438993
CUFF.2107	-	-	CUFF.2107	-	-	ENSMUST00000033899	3337-3700	-	238.65	52.6714	252.823	OK	26.03260675
CUFF.336	-	-	CUFF.336	-	-	ENSMUST00000015894	321-732	-	239.237	74.432	269.816	OK	26.09663835
CUFF.242	-	-	CUFF.242	-	-	ENSMUST00000116341	14-441	-	239.25	71.643	259.706	OK	26.09805642
CUFF.2006	-	-	CUFF.2006	-	-	ENSMUST00000064831	4-1789	-	239.335	177.808	295.633	OK	26.10732846
CUFF.842	-	-	CUFF.842	-	-	ENSMUST00000112618	957-1751	-	239.499	130.033	298.595	OK	26.12521804
CUFF.1574	-	-	CUFF.1574	-	-	ENSMUST00000166897	1189-1791	-	239.741	107.985	292.195	OK	26.15161607
CUFF.2881	-	-	CUFF.2881	-	-	ENSMUST00000155104	6-783	-	239.931	127.957	290.364	OK	26.1723418
CUFF.786	-	-	CUFF.786	-	-	ENSMUST00000072329	5-1037	-	239.932	151.92	300.135	OK	26.17245088
CUFF.1643	-	-	CUFF.1643	-	-	ENSMUST00000037850	7-497	-	240.032	85.8437	273.139	OK	26.18335916
CUFF.2434	-	-	CUFF.2434	-	-	ENSMUST00000020027	2-683	-	240.118	117.919	280.76	OK	26.19274028
CUFF.567	-	-	CUFF.567	-	-	ENSMUST00000115808	110-472	-	240.119	52.8169	253.521	OK	26.19284936
CUFF.1228	-	-	CUFF.1228	-	-	ENSMUST00000015903	2-428	-	240.323	71.8112	260.316	OK	26.21510225
CUFF.1255	-	-	CUFF.1255	-	-	ENSMUST00000007708	1374-1752	-	240.357	60.6975	232.674	OK	26.21881107
CUFF.1225	-	-	CUFF.1225	-	-	ENSMUST00000037947	213-623	-	240.391	74.6136	270.474	OK	26.22251988
CUFF.1998	-	-	CUFF.1998	-	-	ENSMUST00000092498	1294-1704	-	240.391	74.6136	270.474	OK	26.22251988
CUFF.725	-	-	CUFF.725	-	-	ENSMUST00000004554	93-614	-	240.683	95.4151	264.227	OK	26.25437206
CUFF.971	-	-	CUFF.971	-	-	ENSMUST00000100770	838-1247	-	241.555	74.796	271.136	OK	26.34949224
CUFF.2068	-	-	CUFF.2068	-	-	ENSMUST00000117818	2834-3243	-	241.555	74.796	271.136	OK	26.34949224
CUFF.479	-	-	CUFF.479	-	-	ENSMUST00000103201	2066-2459	-	241.676	58.3808	262.714	OK	26.36269126
CUFF.2414	-	-	CUFF.2414	-	-	ENSMUST00000162624	11-404	-	241.676	58.3808	262.714	OK	26.36269126
CUFF.1815	-	-	CUFF.1815	-	-	ENSMUST00000136592	35-412	-	241.722	60.8585	233.291	OK	26.36770907
CUFF.2861	-	-	CUFF.2861	-	-	ENSMUST00000024706	850-1322	-	241.88	89.1174	275.454	OK	26.38494415
CUFF.2219	-	-	CUFF.2219	-	-	ENSMUST00000111497	41-576	-	242.053	100.066	271.607	OK	26.40381547
CUFF.1486	-	-	CUFF.1486	-	-	ENSMUST00000021227	4-444	-	242.269	78.2171	260.724	OK	26.42737735
CUFF.2072	-	-	CUFF.2072	-	-	ENSMUST00000032508	905-1345	-	242.269	78.2171	260.724	OK	26.42737735
CUFF.2720	-	-	CUFF.2720	-	-	ENSMUST00000167436	2-426	-	242.498	72.1499	261.543	OK	26.45235731
CUFF.822	-	-	CUFF.822	-	-	ENSMUST00000076364	13-500	-	242.57	86.3725	274.822	OK	26.46021127
CUFF.2122	-	-	CUFF.2122	-	-	ENSMUST00000031583	Mar-58	-	242.843	193.144	289.716	OK	26.48999087
CUFF.246	-	-	CUFF.246	-	-	ENSMUST00000108237	7-367	-	243.11	53.1104	254.93	OK	26.51911598
CUFF.2244	-	-	CUFF.2244	-	-	ENSMUST00000031101	319-679	-	243.11	53.1104	254.93	OK	26.51911598
CUFF.2584	-	-	CUFF.2584	-	-	ENSMUST00000034966	22-1245	-	243.741	162.588	293.909	OK	26.58794721
CUFF.48	-	-	CUFF.48	-	-	ENSMUST00000022317	23-634	-	243.828	112.653	275.374	OK	26.59743742
CUFF.804	-	-	CUFF.804	-	-	ENSMUST00000063117	7-414	-	243.918	75.1635	272.468	OK	26.60725487
CUFF.2407	-	-	CUFF.2407	-	-	ENSMUST00000030940	593-1000	-	243.918	75.1635	272.468	OK	26.60725487
CUFF.906	-	-	CUFF.906	-	-	ENSMUST00000025836	78-579	-	244.007	91.5915	282.407	OK	26.61696323
CUFF.2077	-	-	CUFF.2077	-	-	ENSMUST00000006137	1562-2110	-	244.017	104.67	279.12	OK	26.61805406
CUFF.1822	-	-	CUFF.1822	-	-	ENSMUST00000090002	372-763	-	244.232	58.6795	264.058	OK	26.64150686
CUFF.2927	-	-	CUFF.2927	-	-	ENSMUST00000036111	502-940	-	244.333	78.5742	261.914	OK	26.65252422
CUFF.1309	-	-	CUFF.1309	-	-	ENSMUST00000132981	39-602	-	244.472	101.881	285.268	OK	26.66768673
CUFF.2571	-	-	CUFF.2571	-	-	ENSMUST00000106470	36-599	-	244.472	101.881	285.268	OK	26.66768673
CUFF.708	-	-	CUFF.708	-	-	ENSMUST00000089302	3745-4120	-	244.497	61.1831	234.535	OK	26.6704138
CUFF.1912	-	-	CUFF.1912	-	-	ENSMUST00000143379	118-493	-	244.497	61.1831	234.535	OK	26.6704138
CUFF.2239	-	-	CUFF.2239	-	-	ENSMUST00000030169	2-377	-	244.497	61.1831	234.535	OK	26.6704138
CUFF.1681	-	-	CUFF.1681	-	-	ENSMUST00000097680	25-619	-	244.649	109.44	296.13	OK	26.68699438
CUFF.1180	-	-	CUFF.1180	-	-	ENSMUST00000068282	57-463	-	245.117	75.3487	273.139	OK	26.73804513
CUFF.2251	-	-	CUFF.2251	-	-	ENSMUST00000113234	539-1085	-	245.441	105.053	280.143	OK	26.77338795
CUFF.469	-	-	CUFF.469	-	-	ENSMUST00000120346	641-1031	-	245.529	58.8299	264.735	OK	26.78298723
CUFF.978	-	-	CUFF.978	-	-	ENSMUST00000144177	392-813	-	245.834	72.664	263.407	OK	26.81625748
CUFF.583	-	-	CUFF.583	-	-	ENSMUST00000091291	2300-2674	-	245.907	61.3467	235.162	OK	26.82422053
CUFF.2545	-	-	CUFF.2545	-	-	ENSMUST00000108593	15-731	-	246.101	128.177	293.739	OK	26.84538259
CUFF.1633	-	-	CUFF.1633	-	-	ENSMUST00000028944	260-618	-	246.171	53.4071	256.354	OK	26.85301838
CUFF.574	-	-	CUFF.574	-	-	ENSMUST00000111067	19-595	-	246.205	106.221	312.023	OK	26.8567272
CUFF.196	-	-	CUFF.196	-	-	ENSMUST00000017530	14-869	-	246.419	143.118	326.489	OK	26.88007091
CUFF.2840	-	-	CUFF.2840	-	-	ENSMUST00000023112	46-776	-	246.82	130.957	303.82	OK	26.92381311
CUFF.2364	-	-	CUFF.2364	-	-	ENSMUST00000103212	2714-3103	-	246.84	58.9812	265.415	OK	26.92599477
CUFF.1591	-	-	CUFF.1591	-	-	ENSMUST00000058437	0-807	-	247.009	137.416	322.216	OK	26.94442976
CUFF.481	-	-	CUFF.481	-	-	ENSMUST00000103201	5719-6092	-	247.334	61.5112	235.793	OK	26.97988166
CUFF.2787	-	-	CUFF.2787	-	-	ENSMUST00000034756	493-897	-	247.549	75.7217	274.491	OK	27.00333446
CUFF.2226	-	-	CUFF.2226	-	-	ENSMUST00000179865	13-556	-	247.608	105.634	281.69	OK	27.00977035
CUFF.1483	-	-	CUFF.1483	-	-	ENSMUST00000069180	368-725	-	247.729	53.5567	257.072	OK	27.02296936
CUFF.2814	-	-	CUFF.2814	-	-	ENSMUST00000094499	1335-1692	-	247.729	53.5567	257.072	OK	27.02296936
CUFF.250	-	-	CUFF.250	-	-	ENSMUST00000072727	23-1120	-	248.153	160.348	299.781	OK	27.06922046
CUFF.1840	-	-	CUFF.1840	-	-	ENSMUST00000134635	9-397	-	248.164	59.1332	266.099	OK	27.07042037
CUFF.2162	-	-	CUFF.2162	-	-	ENSMUST00000160027	22-518	-	248.174	92.5148	285.254	OK	27.0715112
CUFF.2415	-	-	CUFF.2415	-	-	ENSMUST00000159209	26-599	-	248.202	106.777	313.657	OK	27.07456552
CUFF.2793	-	-	CUFF.2793	-	-	ENSMUST00000159293	5-377	-	248.776	61.6765	236.427	OK	27.13717904
CUFF.2373	-	-	CUFF.2373	-	-	ENSMUST00000033683	6-608	-	249.331	114.337	279.491	OK	27.19771998
CUFF.261	-	-	CUFF.261	-	-	ENSMUST00000031773	4-391	-	249.503	59.286	266.787	OK	27.21648222
CUFF.2448	-	-	CUFF.2448	-	-	ENSMUST00000098845	1339-1726	-	249.503	59.286	266.787	OK	27.21648222
CUFF.2027	-	-	CUFF.2027	-	-	ENSMUST00000112121	13-630	-	249.534	117.755	291.289	OK	27.21986379
CUFF.1893	-	-	CUFF.1893	-	-	ENSMUST00000049537	366-1228	-	249.606	141.956	346.018	OK	27.22771775
