tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status	TPM
CUFF.4339	-	-	CUFF.4339	-	-	ENSMUST00000038942	830-1246	-	63.6066	16.267	78.0816	OK	6.201771644
CUFF.4836	-	-	CUFF.4836	-	-	ENSMUST00000023854	38-837	-	63.6091	33.8777	89.7759	OK	6.202015399
CUFF.2728	-	-	CUFF.2728	-	-	ENSMUST00000071487	2524-3025	-	63.6349	21.6114	78.3414	OK	6.204530951
CUFF.4348	-	-	CUFF.4348	-	-	ENSMUST00000115366	14-1472	-	63.6389	43.6286	82.6158	OK	6.204920959
CUFF.6347	-	-	CUFF.6347	-	-	ENSMUST00000113607	17-Nov	-	63.6501	49.8572	75.8244	OK	6.206012981
CUFF.2655	-	-	CUFF.2655	-	-	ENSMUST00000020153	673-1429	-	63.6604	32.2242	78.7701	OK	6.207017252
CUFF.578	-	-	CUFF.578	-	-	ENSMUST00000105384	1391-1828	-	63.6879	18.5823	71.2323	OK	6.209698557
CUFF.2111	-	-	CUFF.2111	-	-	ENSMUST00000084488	5138-5575	-	63.6879	18.5823	71.2323	OK	6.209698557
CUFF.3433	-	-	CUFF.3433	-	-	ENSMUST00000053969	2336-2794	-	63.7506	17.7303	79.7864	OK	6.215811934
CUFF.707	-	-	CUFF.707	-	-	ENSMUST00000102866	293-857	-	63.777	26.3964	81.5888	OK	6.218385987
CUFF.2957	-	-	CUFF.2957	-	-	ENSMUST00000020251	541-1211	-	63.7914	30.3003	80.8009	OK	6.219790016
CUFF.2157	-	-	CUFF.2157	-	-	ENSMUST00000069718	399-878	-	63.8038	22.604	81.9395	OK	6.220999041
CUFF.5442	-	-	CUFF.5442	-	-	ENSMUST00000031347	60-539	-	63.8038	22.604	81.9395	OK	6.220999041
CUFF.5773	-	-	CUFF.5773	-	-	ENSMUST00000152065	665-2119	-	63.8425	43.7486	82.8431	OK	6.224772369
CUFF.6715	-	-	CUFF.6715	-	-	ENSMUST00000145851	33-639	-	63.847	26.8003	82.6342	OK	6.225211128
CUFF.2336	-	-	CUFF.2336	-	-	ENSMUST00000113022	474-974	-	63.8494	21.6546	78.498	OK	6.225445133
CUFF.1576	-	-	CUFF.1576	-	-	ENSMUST00000073076	678-1305	-	63.8768	28.0612	77.708	OK	6.228116688
CUFF.3581	-	-	CUFF.3581	-	-	ENSMUST00000025729	2601-3228	-	63.8768	28.0612	77.708	OK	6.228116688
CUFF.3485	-	-	CUFF.3485	-	-	ENSMUST00000057798	226-1086	-	63.8833	34.6222	86.5556	OK	6.228750451
CUFF.7093	-	-	CUFF.7093	-	-	ENSMUST00000082177	2739-3154	-	63.9063	16.3062	78.2697	OK	6.230992997
CUFF.6928	-	-	CUFF.6928	-	-	ENSMUST00000027127	128-3063	-	63.9114	51.1853	76.5475	OK	6.231490258
CUFF.4064	-	-	CUFF.4064	-	-	ENSMUST00000030623	1179-1954	-	63.912	33.1805	82.078	OK	6.231548759
CUFF.5333	-	-	CUFF.5333	-	-	ENSMUST00000115341	138-680	-	63.9236	24.9707	77.4093	OK	6.232679782
CUFF.3784	-	-	CUFF.3784	-	-	ENSMUST00000163242	34-1338	-	63.9355	42.5537	84.0695	OK	6.233840056
CUFF.3740	-	-	CUFF.3740	-	-	ENSMUST00000174398	402-838	-	63.9615	18.625	71.3957	OK	6.236375109
CUFF.5217	-	-	CUFF.5217	-	-	ENSMUST00000053917	588-1024	-	63.9615	18.625	71.3957	OK	6.236375109
CUFF.7427	-	-	CUFF.7427	-	-	ENSMUST00000107700	68-652	-	63.9815	25.4924	81.1122	OK	6.238325149
CUFF.2778	-	-	CUFF.2778	-	-	ENSMUST00000107904	2199-2656	-	64.0018	17.7691	79.961	OK	6.24030444
CUFF.4293	-	-	CUFF.4293	-	-	ENSMUST00000019862	576-1033	-	64.0018	17.7691	79.961	OK	6.24030444
CUFF.5409	-	-	CUFF.5409	-	-	ENSMUST00000112622	12540-13039	-	64.0652	21.698	78.6553	OK	6.246486067
CUFF.3154	-	-	CUFF.3154	-	-	ENSMUST00000167962	5-694	-	64.0824	29.4648	82.5013	OK	6.248163102
CUFF.2248	-	-	CUFF.2248	-	-	ENSMUST00000048578	51-571	-	64.0906	23.4245	78.0816	OK	6.248962619
CUFF.4295	-	-	CUFF.4295	-	-	ENSMUST00000166592	841-1361	-	64.0906	23.4245	78.0816	OK	6.248962619
CUFF.5672	-	-	CUFF.5672	-	-	ENSMUST00000030169	393-913	-	64.0906	23.4245	78.0816	OK	6.248962619
CUFF.5186	-	-	CUFF.5186	-	-	ENSMUST00000099494	574-1305	-	64.1115	31.4748	85.167	OK	6.251000411
CUFF.46	-	-	CUFF.46	-	-	ENSMUST00000108474	1268-1809	-	64.1129	25.0169	77.5524	OK	6.251136914
CUFF.3341	-	-	CUFF.3341	-	-	ENSMUST00000031061	26-1538	-	64.1155	43.8607	84.1408	OK	6.251390419
CUFF.2187	-	-	CUFF.2187	-	-	ENSMUST00000140622	27-610	-	64.15	25.5361	81.2513	OK	6.254754238
CUFF.6636	-	-	CUFF.6636	-	-	ENSMUST00000043624	25-629	-	64.1656	26.889	82.9078	OK	6.25627527
CUFF.177	-	-	CUFF.177	-	-	ENSMUST00000121153	642-1056	-	64.2088	16.3456	78.4588	OK	6.260487357
CUFF.3166	-	-	CUFF.3166	-	-	ENSMUST00000050398	1006-1420	-	64.2088	16.3456	78.4588	OK	6.260487357
CUFF.5314	-	-	CUFF.5314	-	-	ENSMUST00000165999	17-452	-	64.2374	18.6678	71.5598	OK	6.263275914
CUFF.7477	-	-	CUFF.7477	-	-	ENSMUST00000027339	448-883	-	64.2374	18.6678	71.5598	OK	6.263275914
CUFF.6545	-	-	CUFF.6545	-	-	ENSMUST00000040531	14-849	-	64.269	34.038	81.0428	OK	6.266356978
CUFF.3503	-	-	CUFF.3503	-	-	ENSMUST00000130643	737-1256	-	64.2936	23.4696	78.232	OK	6.268755528
CUFF.3820	-	-	CUFF.3820	-	-	ENSMUST00000084820	5171-6553	-	64.2975	43.0899	83.2418	OK	6.269135785
CUFF.1534	-	-	CUFF.1534	-	-	ENSMUST00000015160	177-1727	-	64.3163	44.5317	79.4585	OK	6.270968823
CUFF.1917	-	-	CUFF.1917	-	-	ENSMUST00000055844	2-584	-	64.3193	25.58	81.3909	OK	6.271261329
CUFF.2054	-	-	CUFF.2054	-	-	ENSMUST00000036509	18-621	-	64.3261	26.9336	83.0453	OK	6.271924343
CUFF.7510	-	-	CUFF.7510	-	-	ENSMUST00000174805	1139-1742	-	64.3261	26.9336	83.0453	OK	6.271924343
CUFF.2452	-	-	CUFF.2452	-	-	ENSMUST00000115542	1020-1686	-	64.3428	30.4823	81.2861	OK	6.273552627
CUFF.1310	-	-	CUFF.1310	-	-	ENSMUST00000115808	184-871	-	64.3473	29.5505	82.7415	OK	6.273991386
CUFF.1315	-	-	CUFF.1315	-	-	ENSMUST00000022766	4-691	-	64.3473	29.5505	82.7415	OK	6.273991386
CUFF.7060	-	-	CUFF.7060	-	-	ENSMUST00000132945	782-2371	-	64.4596	45.1422	82.6188	OK	6.284940862
CUFF.2626	-	-	CUFF.2626	-	-	ENSMUST00000041362	193-816	-	64.4855	28.2414	78.2069	OK	6.287466164
CUFF.5829	-	-	CUFF.5829	-	-	ENSMUST00000163987	570-1172	-	64.4874	26.9784	83.1833	OK	6.287651418
CUFF.6413	-	-	CUFF.6413	-	-	ENSMUST00000103232	1376-1894	-	64.4979	23.5149	78.3831	OK	6.288675189
CUFF.2103	-	-	CUFF.2103	-	-	ENSMUST00000025632	23-520	-	64.5014	21.7853	78.9719	OK	6.289016446
CUFF.1355	-	-	CUFF.1355	-	-	ENSMUST00000074989	2814-3290	-	64.5055	22.7465	82.4559	OK	6.289416204
CUFF.4191	-	-	CUFF.4191	-	-	ENSMUST00000019516	255-731	-	64.5055	22.7465	82.4559	OK	6.289416204
CUFF.2018	-	-	CUFF.2018	-	-	ENSMUST00000168529	281-736	-	64.5103	17.8472	80.3125	OK	6.289884214
CUFF.5979	-	-	CUFF.5979	-	-	ENSMUST00000026439	147-602	-	64.5103	17.8472	80.3125	OK	6.289884214
CUFF.1965	-	-	CUFF.1965	-	-	ENSMUST00000114751	74-487	-	64.5142	16.3852	78.6488	OK	6.290264472
CUFF.6108	-	-	CUFF.6108	-	-	ENSMUST00000114526	949-1362	-	64.5142	16.3852	78.6488	OK	6.290264472
CUFF.6229	-	-	CUFF.6229	-	-	ENSMUST00000086075	183-596	-	64.5142	16.3852	78.6488	OK	6.290264472
CUFF.5791	-	-	CUFF.5791	-	-	ENSMUST00000019722	485-919	-	64.5157	18.7108	71.7247	OK	6.290410725
CUFF.4750	-	-	CUFF.4750	-	-	ENSMUST00000097373	3330-4267	-	64.5574	36.1103	82.3315	OK	6.294476559
CUFF.4965	-	-	CUFF.4965	-	-	ENSMUST00000033121	1607-2460	-	64.5715	34.9064	87.2659	OK	6.295851337
CUFF.437	-	-	CUFF.437	-	-	ENSMUST00000041587	231-1901	-	64.5908	46.1944	81.0428	OK	6.297733126
CUFF.2494	-	-	CUFF.2494	-	-	ENSMUST00000084032	1716-2401	-	64.6145	29.6368	82.9831	OK	6.300043924
CUFF.5433	-	-	CUFF.5433	-	-	ENSMUST00000029171	16-680	-	64.622	30.5741	81.531	OK	6.300775189
CUFF.7236	-	-	CUFF.7236	-	-	ENSMUST00000121616	31-653	-	64.6395	28.2868	78.3327	OK	6.302481474
CUFF.3655	-	-	CUFF.3655	-	-	ENSMUST00000046514	2240-4537	-	64.6404	49.4936	79.5433	OK	6.302569226
CUFF.3054	-	-	CUFF.3054	-	-	ENSMUST00000061143	1143-1702	-	64.6733	26.6325	82.3186	OK	6.305777043
CUFF.5973	-	-	CUFF.5973	-	-	ENSMUST00000027833	380-939	-	64.6733	26.6325	82.3186	OK	6.305777043
CUFF.1203	-	-	CUFF.1203	-	-	ENSMUST00000090839	394-932	-	64.6874	25.1564	77.9848	OK	6.307151821
CUFF.7021	-	-	CUFF.7021	-	-	ENSMUST00000137519	809-1347	-	64.6874	25.1564	77.9848	OK	6.307151821
CUFF.180	-	-	CUFF.180	-	-	ENSMUST00000004208	734-1481	-	64.7141	32.6124	79.7192	OK	6.309755125
CUFF.330	-	-	CUFF.330	-	-	ENSMUST00000048718	32-779	-	64.7141	32.6124	79.7192	OK	6.309755125
CUFF.3896	-	-	CUFF.3896	-	-	ENSMUST00000102724	181-886	-	64.7363	30.7158	90.2276	OK	6.311919669
CUFF.4768	-	-	CUFF.4768	-	-	ENSMUST00000179939	36-2977	-	64.76	52.0013	77.3117	OK	6.314230467
CUFF.4530	-	-	CUFF.4530	-	-	ENSMUST00000028114	455-1515	-	64.7674	39.581	85.546	OK	6.314951982
CUFF.2161	-	-	CUFF.2161	-	-	ENSMUST00000171797	284-738	-	64.7675	17.8865	80.4894	OK	6.314961732
CUFF.4573	-	-	CUFF.4573	-	-	ENSMUST00000002121	1303-1736	-	64.7964	18.754	71.8904	OK	6.317779541
CUFF.7538	-	-	CUFF.7538	-	-	ENSMUST00000061350	1739-2172	-	64.7964	18.754	71.8904	OK	6.317779541
CUFF.5105	-	-	CUFF.5105	-	-	ENSMUST00000053699	1571-2171	-	64.8125	27.0683	83.4606	OK	6.319349323
CUFF.285	-	-	CUFF.285	-	-	ENSMUST00000118321	416-828	-	64.8224	16.4249	78.8397	OK	6.320314593
CUFF.4574	-	-	CUFF.4574	-	-	ENSMUST00000002121	2986-3398	-	64.8224	16.4249	78.8397	OK	6.320314593
CUFF.5858	-	-	CUFF.5858	-	-	ENSMUST00000028829	685-1097	-	64.8224	16.4249	78.8397	OK	6.320314593
CUFF.1503	-	-	CUFF.1503	-	-	ENSMUST00000110725	2731-3310	-	64.8329	25.7125	81.8126	OK	6.321338364
CUFF.2580	-	-	CUFF.2580	-	-	ENSMUST00000032936	25-729	-	64.8656	30.7594	90.3558	OK	6.32452668
CUFF.6991	-	-	CUFF.6991	-	-	ENSMUST00000106349	423-960	-	64.8813	25.2032	78.1301	OK	6.326057462
CUFF.6988	-	-	CUFF.6988	-	-	ENSMUST00000019038	34-863	-	64.8852	34.2843	81.6293	OK	6.326437719
CUFF.7201	-	-	CUFF.7201	-	-	ENSMUST00000100487	749-1703	-	64.8983	36.8855	83.7017	OK	6.327714996
CUFF.3785	-	-	CUFF.3785	-	-	ENSMUST00000001975	5-1542	-	64.9432	44.9084	80.1306	OK	6.332092836
CUFF.5324	-	-	CUFF.5324	-	-	ENSMUST00000065163	3-498	-	64.9436	21.8734	79.2909	OK	6.332131837
CUFF.468	-	-	CUFF.468	-	-	ENSMUST00000172738	41-661	-	64.9497	28.378	78.5854	OK	6.332726599
CUFF.7380	-	-	CUFF.7380	-	-	ENSMUST00000007216	161-906	-	64.953	32.6999	79.9332	OK	6.333048356
CUFF.3055	-	-	CUFF.3055	-	-	ENSMUST00000106132	116-715	-	64.9763	27.1135	83.5999	OK	6.335320153
CUFF.4784	-	-	CUFF.4784	-	-	ENSMUST00000115457	588-1062	-	64.982	22.8424	82.8038	OK	6.335875914
CUFF.2521	-	-	CUFF.2521	-	-	ENSMUST00000060945	178-1110	-	65.0003	36.304	82.7732	OK	6.337660201
CUFF.5614	-	-	CUFF.5614	-	-	ENSMUST00000055241	4686-5264	-	65.0059	25.757	81.9542	OK	6.338206213
CUFF.4171	-	-	CUFF.4171	-	-	ENSMUST00000037270	19-701	-	65.0194	29.7672	83.3481	OK	6.33952249
CUFF.3248	-	-	CUFF.3248	-	-	ENSMUST00000114724	275-728	-	65.0269	17.926	80.6671	OK	6.340253755
CUFF.926	-	-	CUFF.926	-	-	ENSMUST00000023363	535-1945	-	65.0487	44.1539	82.5487	OK	6.342379299
CUFF.134	-	-	CUFF.134	-	-	ENSMUST00000114160	8-752	-	65.0731	32.7439	80.0406	OK	6.344758348
CUFF.7324	-	-	CUFF.7324	-	-	ENSMUST00000138865	171-603	-	65.0795	18.7974	72.0568	OK	6.345382361
CUFF.5159	-	-	CUFF.5159	-	-	ENSMUST00000064831	676-1794	-	65.0994	39.9487	84.7397	OK	6.347322651
CUFF.7263	-	-	CUFF.7263	-	-	ENSMUST00000110974	38-844	-	65.1157	35.2627	83.9587	OK	6.348911934
CUFF.810	-	-	CUFF.810	-	-	ENSMUST00000029203	714-1229	-	65.1185	23.6519	78.8397	OK	6.349184939
CUFF.4092	-	-	CUFF.4092	-	-	ENSMUST00000020112	1389-1904	-	65.1185	23.6519	78.8397	OK	6.349184939
CUFF.3845	-	-	CUFF.3845	-	-	ENSMUST00000068333	1318-1729	-	65.1335	16.4649	79.0315	OK	6.35064747
CUFF.4816	-	-	CUFF.4816	-	-	ENSMUST00000034960	566-977	-	65.1335	16.4649	79.0315	OK	6.35064747
CUFF.288	-	-	CUFF.288	-	-	ENSMUST00000031621	54-548	-	65.1669	21.9176	79.4515	OK	6.353904037
CUFF.2558	-	-	CUFF.2558	-	-	ENSMUST00000055506	5800-6294	-	65.1669	21.9176	79.4515	OK	6.353904037
CUFF.7159	-	-	CUFF.7159	-	-	ENSMUST00000075303	459-953	-	65.1669	21.9176	79.4515	OK	6.353904037
CUFF.6300	-	-	CUFF.6300	-	-	ENSMUST00000030385	3-663	-	65.188	30.7594	82.0251	OK	6.355961329
CUFF.6250	-	-	CUFF.6250	-	-	ENSMUST00000045277	1002-1620	-	65.2629	28.4699	78.8397	OK	6.36326423
CUFF.1676	-	-	CUFF.1676	-	-	ENSMUST00000036161	1885-2337	-	65.2883	17.9657	80.8456	OK	6.365740782
CUFF.2967	-	-	CUFF.2967	-	-	ENSMUST00000178686	399-851	-	65.2883	17.9657	80.8456	OK	6.365740782
CUFF.7471	-	-	CUFF.7471	-	-	ENSMUST00000035325	1475-2051	-	65.3546	25.8465	82.2387	OK	6.372205165
CUFF.1752	-	-	CUFF.1752	-	-	ENSMUST00000098457	2615-3046	-	65.3651	18.841	72.224	OK	6.373228936
CUFF.5022	-	-	CUFF.5022	-	-	ENSMUST00000077078	70-501	-	65.3651	18.841	72.224	OK	6.373228936
CUFF.6330	-	-	CUFF.6330	-	-	ENSMUST00000044556	621-1052	-	65.3651	18.841	72.224	OK	6.373228936
CUFF.7265	-	-	CUFF.7265	-	-	ENSMUST00000117399	17-1711	-	65.3666	46.3389	82.2914	OK	6.373375189
CUFF.7463	-	-	CUFF.7463	-	-	ENSMUST00000099078	2827-4521	-	65.3666	46.3389	82.2914	OK	6.373375189
CUFF.6643	-	-	CUFF.6643	-	-	ENSMUST00000041231	3070-4619	-	65.3698	45.4342	82.131	OK	6.373687196
CUFF.7248	-	-	CUFF.7248	-	-	ENSMUST00000113523	711-2467	-	65.3715	47.015	83.2396	OK	6.373852949
CUFF.1551	-	-	CUFF.1551	-	-	ENSMUST00000029696	164-657	-	65.3918	21.9621	79.6126	OK	6.37583224
CUFF.979	-	-	CUFF.979	-	-	ENSMUST00000044113	1821-2583	-	65.399	33.7466	83.4783	OK	6.376534255
CUFF.4179	-	-	CUFF.4179	-	-	ENSMUST00000069507	62-617	-	65.4088	26.8244	82.9119	OK	6.377489774
CUFF.5613	-	-	CUFF.5613	-	-	ENSMUST00000055241	4069-4624	-	65.4088	26.8244	82.9119	OK	6.377489774
CUFF.4669	-	-	CUFF.4669	-	-	ENSMUST00000006424	28-645	-	65.4206	28.516	78.9675	OK	6.378640298
CUFF.30	-	-	CUFF.30	-	-	ENSMUST00000115827	1111-1521	-	65.4476	16.5051	79.2243	OK	6.381272852
CUFF.4523	-	-	CUFF.4523	-	-	ENSMUST00000063417	226-636	-	65.4476	16.5051	79.2243	OK	6.381272852
CUFF.1839	-	-	CUFF.1839	-	-	ENSMUST00000100816	4241-4713	-	65.4656	22.9392	83.1547	OK	6.383027889
CUFF.4100	-	-	CUFF.4100	-	-	ENSMUST00000023818	701-1173	-	65.4656	22.9392	83.1547	OK	6.383027889
CUFF.4289	-	-	CUFF.4289	-	-	ENSMUST00000075299	192-726	-	65.4697	25.3448	78.569	OK	6.383427647
CUFF.7186	-	-	CUFF.7186	-	-	ENSMUST00000094499	1924-2830	-	65.4793	37.3459	86.6424	OK	6.384363666
CUFF.3298	-	-	CUFF.3298	-	-	ENSMUST00000094578	430-943	-	65.539	23.7441	79.147	OK	6.390184537
CUFF.4905	-	-	CUFF.4905	-	-	ENSMUST00000105579	584-1035	-	65.5518	18.0055	81.0248	OK	6.391432562
CUFF.5406	-	-	CUFF.5406	-	-	ENSMUST00000112622	9181-9632	-	65.5518	18.0055	81.0248	OK	6.391432562
CUFF.749	-	-	CUFF.749	-	-	ENSMUST00000106337	26-1571	-	65.5647	45.5518	82.3437	OK	6.392690338
CUFF.383	-	-	CUFF.383	-	-	ENSMUST00000041551	114-792	-	65.5672	29.9428	83.8398	OK	6.392934093
CUFF.923	-	-	CUFF.923	-	-	ENSMUST00000064091	1587-2719	-	65.5754	40.6503	83.6917	OK	6.39373361
CUFF.4504	-	-	CUFF.4504	-	-	ENSMUST00000005749	2417-3033	-	65.5791	28.5623	79.0956	OK	6.394094367
CUFF.6060	-	-	CUFF.6060	-	-	ENSMUST00000001147	257-1657	-	65.5922	44.4693	83.1383	OK	6.395371644
CUFF.7070	-	-	CUFF.7070	-	-	ENSMUST00000067252	61-1337	-	65.6043	43.4875	85.9142	OK	6.396551418
CUFF.5274	-	-	CUFF.5274	-	-	ENSMUST00000134949	471-1231	-	65.6339	33.8354	83.698	OK	6.399437478
CUFF.4780	-	-	CUFF.4780	-	-	ENSMUST00000115463	4133-4728	-	65.6397	27.2958	84.1619	OK	6.400002989
CUFF.3163	-	-	CUFF.3163	-	-	ENSMUST00000076698	80-778	-	65.6522	31.0238	91.1325	OK	6.401221765
CUFF.5115	-	-	CUFF.5115	-	-	ENSMUST00000046144	1813-2614	-	65.6604	35.4828	84.4828	OK	6.402021281
CUFF.5469	-	-	CUFF.5469	-	-	ENSMUST00000121127	86-887	-	65.6604	35.4828	84.4828	OK	6.402021281
CUFF.3616	-	-	CUFF.3616	-	-	ENSMUST00000044923	450-983	-	65.6683	25.3924	78.7164	OK	6.402791547
CUFF.3794	-	-	CUFF.3794	-	-	ENSMUST00000141118	9-1696	-	65.675	46.5311	82.6329	OK	6.403444811
CUFF.3668	-	-	CUFF.3668	-	-	ENSMUST00000023159	0-821	-	65.7255	34.6184	82.4247	OK	6.408368662
CUFF.3747	-	-	CUFF.3747	-	-	ENSMUST00000053748	71-892	-	65.7255	34.6184	82.4247	OK	6.408368662
CUFF.4767	-	-	CUFF.4767	-	-	ENSMUST00000177974	180-2051	-	65.7329	48.4654	82.4635	OK	6.409090177
CUFF.6046	-	-	CUFF.6046	-	-	ENSMUST00000040820	1-863	-	65.7438	36.112	84.7847	OK	6.410152949
CUFF.4925	-	-	CUFF.4925	-	-	ENSMUST00000169312	247-759	-	65.7513	23.7905	79.3016	OK	6.410884214
CUFF.2971	-	-	CUFF.2971	-	-	ENSMUST00000035612	863-1272	-	65.7646	16.5454	79.418	OK	6.412180991
CUFF.4949	-	-	CUFF.4949	-	-	ENSMUST00000112155	747-1156	-	65.7646	16.5454	79.418	OK	6.412180991
CUFF.4875	-	-	CUFF.4875	-	-	ENSMUST00000053764	1218-1956	-	65.8032	33.0101	80.6914	OK	6.415944569
CUFF.297	-	-	CUFF.297	-	-	ENSMUST00000117366	92-727	-	65.8279	29.8391	80.9917	OK	6.418352869
CUFF.5935	-	-	CUFF.5935	-	-	ENSMUST00000133326	281-772	-	65.8463	22.0516	79.9369	OK	6.420146906
CUFF.6456	-	-	CUFF.6456	-	-	ENSMUST00000048400	2061-2778	-	65.8586	32.0893	86.8299	OK	6.42134618
CUFF.6611	-	-	CUFF.6611	-	-	ENSMUST00000059826	1151-1683	-	65.868	25.4401	78.8644	OK	6.422262699
CUFF.4622	-	-	CUFF.4622	-	-	ENSMUST00000004683	3-761	-	65.8705	33.9246	83.9188	OK	6.422506454
CUFF.6674	-	-	CUFF.6674	-	-	ENSMUST00000080065	63-636	-	65.8849	25.9818	82.6693	OK	6.423910483
CUFF.188	-	-	CUFF.188	-	-	ENSMUST00000070215	66-495	-	65.9438	18.9289	72.5607	OK	6.429653352
CUFF.1812	-	-	CUFF.1812	-	-	ENSMUST00000163336	907-1849	-	65.9525	37.3554	84.768	OK	6.43050162
CUFF.4090	-	-	CUFF.4090	-	-	ENSMUST00000020112	481-1074	-	65.9765	27.3878	84.4458	OK	6.432841668
CUFF.5046	-	-	CUFF.5046	-	-	ENSMUST00000144143	30-643	-	66.0592	28.7021	79.4827	OK	6.440905085
CUFF.2842	-	-	CUFF.2842	-	-	ENSMUST00000056181	438-1010	-	66.0636	26.0272	82.8138	OK	6.441334093
CUFF.6191	-	-	CUFF.6191	-	-	ENSMUST00000086430	2105-2677	-	66.0636	26.0272	82.8138	OK	6.441334093
CUFF.4628	-	-	CUFF.4628	-	-	ENSMUST00000048073	225-756	-	66.069	25.488	79.0129	OK	6.441860604
CUFF.307	-	-	CUFF.307	-	-	ENSMUST00000109993	878-1286	-	66.0847	16.586	79.6126	OK	6.443391386
CUFF.1246	-	-	CUFF.1246	-	-	ENSMUST00000149499	1911-2319	-	66.0847	16.586	79.6126	OK	6.443391386
CUFF.3291	-	-	CUFF.3291	-	-	ENSMUST00000038552	1705-2113	-	66.0847	16.586	79.6126	OK	6.443391386
CUFF.4120	-	-	CUFF.4120	-	-	ENSMUST00000161779	3114-3563	-	66.0853	18.0857	81.3857	OK	6.443449887
CUFF.660	-	-	CUFF.660	-	-	ENSMUST00000061050	135-2304	-	66.0955	50.5424	81.7415	OK	6.444444408
CUFF.6409	-	-	CUFF.6409	-	-	ENSMUST00000147730	385-1018	-	66.1342	29.9333	81.2476	OK	6.448217736
CUFF.1638	-	-	CUFF.1638	-	-	ENSMUST00000099373	1798-2390	-	66.1462	27.4341	84.5884	OK	6.44938776
CUFF.3997	-	-	CUFF.3997	-	-	ENSMUST00000050214	337-1154	-	66.1538	34.7879	82.8283	OK	6.450128775
CUFF.4463	-	-	CUFF.4463	-	-	ENSMUST00000025215	37-833	-	66.2142	35.7057	85.0135	OK	6.456017897
CUFF.7184	-	-	CUFF.7184	-	-	ENSMUST00000094499	503-1871	-	66.2323	44.5202	82.1151	OK	6.457782683
CUFF.230	-	-	CUFF.230	-	-	ENSMUST00000068259	851-1279	-	66.237	18.9731	72.7302	OK	6.458240943
CUFF.2725	-	-	CUFF.2725	-	-	ENSMUST00000006854	3130-3558	-	66.237	18.9731	72.7302	OK	6.458240943
CUFF.4678	-	-	CUFF.4678	-	-	ENSMUST00000022189	20-448	-	66.237	18.9731	72.7302	OK	6.458240943
CUFF.3085	-	-	CUFF.3085	-	-	ENSMUST00000043962	943-1473	-	66.2712	25.5361	79.162	OK	6.461575512
CUFF.5941	-	-	CUFF.5941	-	-	ENSMUST00000054418	56-974	-	66.2735	36.8577	84.0355	OK	6.461799766
CUFF.4680	-	-	CUFF.4680	-	-	ENSMUST00000022189	1504-2136	-	66.2885	29.9807	81.3762	OK	6.463262297
CUFF.3372	-	-	CUFF.3372	-	-	ENSMUST00000084852	4349-4838	-	66.3072	22.1417	80.2638	OK	6.465085584
CUFF.2427	-	-	CUFF.2427	-	-	ENSMUST00000023580	1434-3168	-	66.311	47.6115	84.2957	OK	6.465456092
CUFF.2717	-	-	CUFF.2717	-	-	ENSMUST00000167643	172-763	-	66.3168	27.4805	84.7315	OK	6.466021604
CUFF.6920	-	-	CUFF.6920	-	-	ENSMUST00000027290	3831-4483	-	66.3501	31.1368	83.0316	OK	6.469268421
CUFF.2599	-	-	CUFF.2599	-	-	ENSMUST00000164243	33-481	-	66.3553	18.1261	81.5674	OK	6.469775431
CUFF.2582	-	-	CUFF.2582	-	-	ENSMUST00000019517	10-723	-	66.3754	32.2693	87.3171	OK	6.471735222
CUFF.1935	-	-	CUFF.1935	-	-	ENSMUST00000027952	1877-2284	-	66.4079	16.6267	79.8082	OK	6.474904037
CUFF.2433	-	-	CUFF.2433	-	-	ENSMUST00000045730	1273-1680	-	66.4079	16.6267	79.8082	OK	6.474904037
CUFF.1100	-	-	CUFF.1100	-	-	ENSMUST00000025695	7-1494	-	66.4184	45.5082	85.5554	OK	6.475927808
CUFF.1169	-	-	CUFF.1169	-	-	ENSMUST00000031167	1654-2224	-	66.4238	26.1185	83.1044	OK	6.476454319
CUFF.3176	-	-	CUFF.3176	-	-	ENSMUST00000100527	386-956	-	66.4238	26.1185	83.1044	OK	6.476454319
CUFF.6779	-	-	CUFF.6779	-	-	ENSMUST00000133325	23-491	-	66.4546	23.1353	83.8654	OK	6.479457381
CUFF.1330	-	-	CUFF.1330	-	-	ENSMUST00000124566	169-698	-	66.4746	25.5844	79.3116	OK	6.481407421
CUFF.6384	-	-	CUFF.6384	-	-	ENSMUST00000128035	50-640	-	66.4883	27.5271	84.8751	OK	6.482743199
CUFF.3994	-	-	CUFF.3994	-	-	ENSMUST00000147363	7-943	-	66.4925	37.5948	85.3114	OK	6.483152708
CUFF.4642	-	-	CUFF.4642	-	-	ENSMUST00000019859	410-898	-	66.54	22.1871	80.4283	OK	6.487784053
CUFF.4077	-	-	CUFF.4077	-	-	ENSMUST00000027303	305-854	-	66.5438	27.1176	83.818	OK	6.488154561
CUFF.878	-	-	CUFF.878	-	-	ENSMUST00000045078	26-717	-	66.5944	31.3381	92.0557	OK	6.493088163
CUFF.3305	-	-	CUFF.3305	-	-	ENSMUST00000144266	40-731	-	66.5944	31.3381	92.0557	OK	6.493088163
CUFF.504	-	-	CUFF.504	-	-	ENSMUST00000167377	2238-2685	-	66.6275	18.1666	81.7499	OK	6.49631548
CUFF.2855	-	-	CUFF.2855	-	-	ENSMUST00000062740	3-450	-	66.6275	18.1666	81.7499	OK	6.49631548
