tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status	TPM
CUFF.532	-	-	CUFF.532	-	-	ENSMUST00000122113	1298-1748	-	270.924	74.2808	334.264	OK	50.18995548
CUFF.811	-	-	CUFF.811	-	-	ENSMUST00000028207	20-511	-	271.043	90.7709	329.044	OK	50.21200079
CUFF.1304	-	-	CUFF.1304	-	-	ENSMUST00000093350	1780-3093	-	271.084	178.206	356.412	OK	50.21959624
CUFF.1426	-	-	CUFF.1426	-	-	ENSMUST00000127756	2241-2773	-	271.133	104.719	324.63	OK	50.22867372
CUFF.1371	-	-	CUFF.1371	-	-	ENSMUST00000114897	7-477	-	271.496	94.8266	343.746	OK	50.29592119
CUFF.168	-	-	CUFF.168	-	-	ENSMUST00000116584	51-500	-	272.027	74.4463	335.008	OK	50.39429146
CUFF.1852	-	-	CUFF.1852	-	-	ENSMUST00000180575	201-650	-	272.027	74.4463	335.008	OK	50.39429146
CUFF.55	-	-	CUFF.55	-	-	ENSMUST00000025656	61-530	-	272.518	95.0288	344.479	OK	50.48525154
CUFF.1176	-	-	CUFF.1176	-	-	ENSMUST00000179939	1778-2247	-	272.518	95.0288	344.479	OK	50.48525154
CUFF.1252	-	-	CUFF.1252	-	-	ENSMUST00000122259	133-765	-	272.863	123.41	334.969	OK	50.54916442
CUFF.194	-	-	CUFF.194	-	-	ENSMUST00000048432	71-621	-	273.124	111.421	344.393	OK	50.59751591
CUFF.1666	-	-	CUFF.1666	-	-	ENSMUST00000139109	408-1019	-	273.253	118.533	328.246	OK	50.62141377
CUFF.1108	-	-	CUFF.1108	-	-	ENSMUST00000025484	838-1245	-	273.355	68.4406	328.515	OK	50.64030975
CUFF.1835	-	-	CUFF.1835	-	-	ENSMUST00000016771	2576-3105	-	273.63	105.313	326.471	OK	50.69125481
CUFF.162	-	-	CUFF.162	-	-	ENSMUST00000024954	580-1231	-	273.727	128.365	342.308	OK	50.70922452
CUFF.415	-	-	CUFF.415	-	-	ENSMUST00000023040	263-913	-	274.34	128.563	342.835	OK	50.82278567
CUFF.1239	-	-	CUFF.1239	-	-	ENSMUST00000020673	33-703	-	274.52	124.725	349.231	OK	50.85613153
CUFF.444	-	-	CUFF.444	-	-	ENSMUST00000018851	6280-7234	-	274.562	157.672	362.061	OK	50.86391223
CUFF.1310	-	-	CUFF.1310	-	-	ENSMUST00000051950	225-712	-	274.864	91.5164	331.747	OK	50.91985916
CUFF.129	-	-	CUFF.129	-	-	ENSMUST00000102727	846-1373	-	275.32	105.713	327.71	OK	51.00433532
CUFF.377	-	-	CUFF.377	-	-	ENSMUST00000023559	478-1854	-	275.523	186.242	348.191	OK	51.04194203
CUFF.1073	-	-	CUFF.1073	-	-	ENSMUST00000098799	467-1357	-	275.812	156.49	363.058	OK	51.09548065
CUFF.758	-	-	CUFF.758	-	-	ENSMUST00000023150	109-514	-	276.054	68.7785	330.137	OK	51.1403123
CUFF.1243	-	-	CUFF.1243	-	-	ENSMUST00000035010	47-452	-	276.054	68.7785	330.137	OK	51.1403123
CUFF.796	-	-	CUFF.796	-	-	ENSMUST00000028222	1503-1968	-	276.682	95.8462	347.443	OK	51.25665228
CUFF.1658	-	-	CUFF.1658	-	-	ENSMUST00000129339	168-633	-	276.682	95.8462	347.443	OK	51.25665228
CUFF.523	-	-	CUFF.523	-	-	ENSMUST00000014920	178-662	-	277.801	92.0837	333.803	OK	51.46395233
CUFF.431	-	-	CUFF.431	-	-	ENSMUST00000079847	0-1045	-	277.971	170.597	378.512	OK	51.49544564
CUFF.1315	-	-	CUFF.1315	-	-	ENSMUST00000033899	4106-4690	-	277.999	114.474	352.961	OK	51.50063277
CUFF.803	-	-	CUFF.803	-	-	ENSMUST00000022734	59-663	-	278.026	119.907	332.05	OK	51.50563465
CUFF.1330	-	-	CUFF.1330	-	-	ENSMUST00000031583	5063-5907	-	278.224	151.818	356.442	OK	51.54231509
CUFF.1127	-	-	CUFF.1127	-	-	ENSMUST00000036247	13-656	-	278.706	129.963	346.567	OK	51.63160787
CUFF.286	-	-	CUFF.286	-	-	ENSMUST00000034131	38-521	-	278.794	92.2743	334.494	OK	51.64791029
CUFF.306	-	-	CUFF.306	-	-	ENSMUST00000121778	15-438	-	278.848	79.0222	302.918	OK	51.65791405
CUFF.1359	-	-	CUFF.1359	-	-	ENSMUST00000043584	46-728	-	279.276	130.699	383.929	OK	51.73720308
CUFF.1650	-	-	CUFF.1650	-	-	ENSMUST00000078084	122-644	-	279.639	106.725	330.848	OK	51.80445055
CUFF.1797	-	-	CUFF.1797	-	-	ENSMUST00000057829	7-409	-	280.203	69.2918	332.601	OK	51.90893422
CUFF.1064	-	-	CUFF.1064	-	-	ENSMUST00000097473	30-551	-	280.519	106.93	331.484	OK	51.96747472
CUFF.1523	-	-	CUFF.1523	-	-	ENSMUST00000020640	45-744	-	280.937	135.491	366.622	OK	52.0449112
CUFF.766	-	-	CUFF.766	-	-	ENSMUST00000141837	480-1278	-	281.008	146.607	349.064	OK	52.05806429
CUFF.416	-	-	CUFF.416	-	-	ENSMUST00000018186	315-875	-	281.085	109.432	348.191	OK	52.0723289
CUFF.227	-	-	CUFF.227	-	-	ENSMUST00000025476	449-870	-	281.406	79.3976	304.357	OK	52.13179567
CUFF.349	-	-	CUFF.349	-	-	ENSMUST00000172983	98-696	-	282.252	121.11	335.382	OK	52.28852119
CUFF.1628	-	-	CUFF.1628	-	-	ENSMUST00000080537	57-497	-	282.368	75.969	341.861	OK	52.31001074
CUFF.400	-	-	CUFF.400	-	-	ENSMUST00000112311	5-405	-	283.037	69.6383	334.264	OK	52.43394616
CUFF.126	-	-	CUFF.126	-	-	ENSMUST00000108883	441-1156	-	283.039	140.251	342.835	OK	52.43431667
CUFF.2	-	-	CUFF.2	-	-	ENSMUST00000082414	274-1086	-	283.697	150.94	377.35	OK	52.55621429
CUFF.319	-	-	CUFF.319	-	-	ENSMUST00000000642	1617-2429	-	283.697	150.94	377.35	OK	52.55621429
CUFF.1004	-	-	CUFF.1004	-	-	ENSMUST00000025955	2144-2916	-	284.059	151.544	360.82	OK	52.6232765
CUFF.788	-	-	CUFF.788	-	-	ENSMUST00000007708	217-1008	-	284.355	147.904	352.153	OK	52.67811191
CUFF.1231	-	-	CUFF.1231	-	-	ENSMUST00000122065	2043-2520	-	284.905	93.435	338.702	OK	52.78000201
CUFF.186	-	-	CUFF.186	-	-	ENSMUST00000118551	38-456	-	285.33	79.9674	306.542	OK	52.85873528
CUFF.1059	-	-	CUFF.1059	-	-	ENSMUST00000087883	1150-2247	-	286.732	177.746	380.884	OK	53.11846243
CUFF.1660	-	-	CUFF.1660	-	-	ENSMUST00000182328	356-831	-	287.001	93.8284	340.128	OK	53.16829595
CUFF.504	-	-	CUFF.504	-	-	ENSMUST00000102632	42-1351	-	287.179	191.519	353.245	OK	53.20127129
CUFF.768	-	-	CUFF.768	-	-	ENSMUST00000022925	14-605	-	287.347	122.545	339.354	OK	53.23239409
CUFF.1105	-	-	CUFF.1105	-	-	ENSMUST00000128059	8-560	-	287.532	111.018	353.238	OK	53.26666622
CUFF.148	-	-	CUFF.148	-	-	ENSMUST00000040990	32-1241	-	288.037	188.928	373.247	OK	53.36021986
CUFF.1678	-	-	CUFF.1678	-	-	ENSMUST00000044250	81-555	-	288.061	94.0264	340.846	OK	53.36466598
CUFF.258	-	-	CUFF.258	-	-	ENSMUST00000030136	3-496	-	288.399	101.703	339.01	OK	53.42728208
CUFF.382	-	-	CUFF.382	-	-	ENSMUST00000067124	90-486	-	288.876	70.3417	337.64	OK	53.51564859
CUFF.1306	-	-	CUFF.1306	-	-	ENSMUST00000081894	21-2249	-	288.904	222.542	352.567	OK	53.52083572
CUFF.850	-	-	CUFF.850	-	-	ENSMUST00000033975	8-924	-	289.2	164.213	377.081	OK	53.57567113
CUFF.1137	-	-	CUFF.1137	-	-	ENSMUST00000102973	1376-1868	-	289.398	101.91	339.699	OK	53.61235157
CUFF.110	-	-	CUFF.110	-	-	ENSMUST00000166905	2041-2475	-	289.708	77.0193	346.587	OK	53.66978054
CUFF.1213	-	-	CUFF.1213	-	-	ENSMUST00000023222	328-877	-	290.027	111.624	355.168	OK	53.7288768
CUFF.795	-	-	CUFF.795	-	-	ENSMUST00000028222	187-793	-	290.478	128.704	349.341	OK	53.81242669
CUFF.95	-	-	CUFF.95	-	-	ENSMUST00000030432	11-521	-	290.578	109.237	338.633	OK	53.83095216
CUFF.320	-	-	CUFF.320	-	-	ENSMUST00000170833	27-767	-	290.615	150.569	399.008	OK	53.83780659
CUFF.1449	-	-	CUFF.1449	-	-	ENSMUST00000082424	311-1127	-	290.937	157.027	368.673	OK	53.89745861
CUFF.1665	-	-	CUFF.1665	-	-	ENSMUST00000020253	389-956	-	290.991	117.906	363.544	OK	53.90746237
CUFF.1750	-	-	CUFF.1750	-	-	ENSMUST00000018990	501-1048	-	291.714	112.032	356.466	OK	54.04140155
CUFF.1089	-	-	CUFF.1089	-	-	ENSMUST00000056028	123-880	-	291.753	154.547	367.97	OK	54.04862648
CUFF.1281	-	-	CUFF.1281	-	-	ENSMUST00000092915	911-1706	-	291.847	154.168	385.419	OK	54.06604043
CUFF.872	-	-	CUFF.872	-	-	ENSMUST00000113825	1277-2202	-	293.312	168.638	379.434	OK	54.33743862
CUFF.855	-	-	CUFF.855	-	-	ENSMUST00000060989	767-1236	-	293.481	95.0288	344.479	OK	54.36874667
CUFF.310	-	-	CUFF.310	-	-	ENSMUST00000103201	3556-4840	-	293.822	195.247	360.123	OK	54.43191854
CUFF.1008	-	-	CUFF.1008	-	-	ENSMUST00000149566	121-817	-	293.953	144.079	352.194	OK	54.45618691
CUFF.345	-	-	CUFF.345	-	-	ENSMUST00000174064	364-927	-	294.226	118.744	366.127	OK	54.50676146
CUFF.1103	-	-	CUFF.1103	-	-	ENSMUST00000163300	59-546	-	294.497	102.956	343.187	OK	54.55696549
CUFF.939	-	-	CUFF.939	-	-	ENSMUST00000128787	45-1345	-	294.615	197.13	368.547	OK	54.57882555
CUFF.1237	-	-	CUFF.1237	-	-	ENSMUST00000102758	78-829	-	294.949	155.782	370.91	OK	54.64070063
CUFF.210	-	-	CUFF.210	-	-	ENSMUST00000020846	2198-2590	-	294.956	71.0595	341.085	OK	54.64199742
CUFF.1652	-	-	CUFF.1652	-	-	ENSMUST00000110855	44-436	-	294.956	71.0595	341.085	OK	54.64199742
CUFF.1309	-	-	CUFF.1309	-	-	ENSMUST00000101554	22-2641	-	295.185	233.989	355.238	OK	54.68442075
CUFF.253	-	-	CUFF.253	-	-	ENSMUST00000178977	15-878	-	295.544	161.386	367.961	OK	54.7509272
CUFF.1786	-	-	CUFF.1786	-	-	ENSMUST00000107098	214-1039	-	295.686	162.067	371.404	OK	54.77723338
CUFF.884	-	-	CUFF.884	-	-	ENSMUST00000067927	42-565	-	296.187	117.173	362.172	OK	54.870046
CUFF.860	-	-	CUFF.860	-	-	ENSMUST00000060989	5503-5913	-	296.342	81.5277	312.523	OK	54.89876049
CUFF.1404	-	-	CUFF.1404	-	-	ENSMUST00000113234	14-611	-	297.117	130.645	354.607	OK	55.04233291
CUFF.937	-	-	CUFF.937	-	-	ENSMUST00000042497	421-1224	-	297.243	159.57	374.642	OK	55.06567501
CUFF.1267	-	-	CUFF.1267	-	-	ENSMUST00000112121	313-853	-	297.778	113.485	361.087	OK	55.1647863
CUFF.1348	-	-	CUFF.1348	-	-	ENSMUST00000002908	262-671	-	297.778	81.7271	313.287	OK	55.1647863
CUFF.150	-	-	CUFF.150	-	-	ENSMUST00000040990	1291-3196	-	297.908	222.258	371.404	OK	55.18886941
CUFF.217	-	-	CUFF.217	-	-	ENSMUST00000106337	2-653	-	298.611	136.923	402.212	OK	55.3191035
CUFF.1151	-	-	CUFF.1151	-	-	ENSMUST00000114459	17-556	-	298.665	113.695	361.757	OK	55.32910725
CUFF.1322	-	-	CUFF.1322	-	-	ENSMUST00000102582	4765-5471	-	299.187	149.929	370.878	OK	55.42581023
CUFF.1812	-	-	CUFF.1812	-	-	ENSMUST00000036111	27-472	-	299.572	100.154	363.058	OK	55.4971333
CUFF.530	-	-	CUFF.530	-	-	ENSMUST00000005651	1164-2036	-	299.897	166.11	376.941	OK	55.55734109
CUFF.1329	-	-	CUFF.1329	-	-	ENSMUST00000031583	3844-4976	-	299.92	191.936	369.107	OK	55.56160195
CUFF.773	-	-	CUFF.773	-	-	ENSMUST00000101301	710-1136	-	300.106	78.4657	353.095	OK	55.59605933
CUFF.1848	-	-	CUFF.1848	-	-	ENSMUST00000058119	35-461	-	300.106	78.4657	353.095	OK	55.59605933
CUFF.1101	-	-	CUFF.1101	-	-	ENSMUST00000038431	585-1215	-	300.251	132.644	371.404	OK	55.62292127
CUFF.152	-	-	CUFF.152	-	-	ENSMUST00000040990	4688-5188	-	300.369	111.421	345.406	OK	55.64478133
CUFF.1155	-	-	CUFF.1155	-	-	ENSMUST00000044369	0-499	-	301.385	111.645	346.098	OK	55.83300015
CUFF.1548	-	-	CUFF.1548	-	-	ENSMUST00000051572	21-723	-	301.587	150.784	372.991	OK	55.8704216
CUFF.1210	-	-	CUFF.1210	-	-	ENSMUST00000171340	3223-3814	-	301.715	131.971	358.207	OK	55.89413421
CUFF.828	-	-	CUFF.828	-	-	ENSMUST00000015100	319-983	-	302.277	142.633	385.947	OK	55.99824738
CUFF.781	-	-	CUFF.781	-	-	ENSMUST00000030078	489-1429	-	302.464	177.8	385.233	OK	56.03289001
CUFF.1702	-	-	CUFF.1702	-	-	ENSMUST00000103186	215-676	-	302.59	96.6779	350.457	OK	56.05623211
CUFF.584	-	-	CUFF.584	-	-	ENSMUST00000032981	833-1349	-	302.816	118.763	367.085	OK	56.09809968
CUFF.1600	-	-	CUFF.1600	-	-	ENSMUST00000075068	1013-1437	-	302.822	78.8358	354.761	OK	56.09921121
CUFF.398	-	-	CUFF.398	-	-	ENSMUST00000097822	8363-8750	-	302.915	71.9775	345.492	OK	56.1164399
CUFF.1815	-	-	CUFF.1815	-	-	ENSMUST00000026039	684-1218	-	303.18	114.76	365.144	OK	56.16553241
CUFF.966	-	-	CUFF.966	-	-	ENSMUST00000034441	2496-2901	-	303.66	82.5342	316.381	OK	56.25445468
CUFF.141	-	-	CUFF.141	-	-	ENSMUST00000071250	532-2201	-	304.065	220.306	380.528	OK	56.32948285
CUFF.1162	-	-	CUFF.1162	-	-	ENSMUST00000043839	387-810	-	304.198	79.0222	355.6	OK	56.35412173
CUFF.661	-	-	CUFF.661	-	-	ENSMUST00000031668	1877-2263	-	304.557	72.164	346.387	OK	56.42062819
CUFF.1093	-	-	CUFF.1093	-	-	ENSMUST00000115366	1599-1985	-	304.557	72.164	346.387	OK	56.42062819
CUFF.597	-	-	CUFF.597	-	-	ENSMUST00000172912	537-1069	-	305.024	115.191	366.517	OK	56.50714215
CUFF.1370	-	-	CUFF.1370	-	-	ENSMUST00000114896	60-592	-	305.024	115.191	366.517	OK	56.50714215
CUFF.1146	-	-	CUFF.1146	-	-	ENSMUST00000002837	195-690	-	305.517	112.547	348.895	OK	56.59847274
CUFF.1695	-	-	CUFF.1695	-	-	ENSMUST00000081591	829-1251	-	305.587	79.2094	356.442	OK	56.61144057
CUFF.299	-	-	CUFF.299	-	-	ENSMUST00000066587	1144-1730	-	305.656	133.097	361.263	OK	56.62422315
CUFF.380	-	-	CUFF.380	-	-	ENSMUST00000111067	1558-2016	-	306.153	97.3111	352.753	OK	56.71629475
CUFF.1465	-	-	CUFF.1465	-	-	ENSMUST00000060992	1-459	-	306.153	97.3111	352.753	OK	56.71629475
CUFF.738	-	-	CUFF.738	-	-	ENSMUST00000034983	348-824	-	306.374	105.335	351.117	OK	56.75723605
CUFF.1061	-	-	CUFF.1061	-	-	ENSMUST00000001547	452-855	-	306.687	82.9438	317.951	OK	56.81522078
CUFF.842	-	-	CUFF.842	-	-	ENSMUST00000160399	111-895	-	306.968	163.437	383.721	OK	56.86727737
CUFF.252	-	-	CUFF.252	-	-	ENSMUST00000180339	28-684	-	307.618	144.372	390.654	OK	56.98769295
CUFF.841	-	-	CUFF.841	-	-	ENSMUST00000000804	638-1982	-	307.67	207.257	389.643	OK	56.99732619
CUFF.1110	-	-	CUFF.1110	-	-	ENSMUST00000021536	21-477	-	308.575	97.7379	354.3	OK	57.16498174
CUFF.71	-	-	CUFF.71	-	-	ENSMUST00000052248	60-642	-	308.884	134.012	363.746	OK	57.22222545
CUFF.764	-	-	CUFF.764	-	-	ENSMUST00000018710	633-1178	-	309.723	122.666	378.219	OK	57.37765418
CUFF.1609	-	-	CUFF.1609	-	-	ENSMUST00000030454	74-511	-	309.824	101.987	369.704	OK	57.39636491
CUFF.174	-	-	CUFF.174	-	-	ENSMUST00000028511	14-792	-	310.172	164.697	386.68	OK	57.46083356
CUFF.475	-	-	CUFF.475	-	-	ENSMUST00000029446	1557-2335	-	310.172	164.697	386.68	OK	57.46083356
CUFF.797	-	-	CUFF.797	-	-	ENSMUST00000000985	712-1148	-	311.155	102.221	370.552	OK	57.64293897
CUFF.1188	-	-	CUFF.1188	-	-	ENSMUST00000168099	1567-2182	-	311.189	135.88	380.463	OK	57.64923763
CUFF.248	-	-	CUFF.248	-	-	ENSMUST00000025649	2899-3388	-	311.932	113.928	353.176	OK	57.7868819
CUFF.739	-	-	CUFF.739	-	-	ENSMUST00000057625	2-455	-	312.282	98.3852	356.646	OK	57.85172106
CUFF.1520	-	-	CUFF.1520	-	-	ENSMUST00000021062	534-915	-	313.032	73.111	350.933	OK	57.99066212
CUFF.1657	-	-	CUFF.1657	-	-	ENSMUST00000155757	55-436	-	313.032	73.111	350.933	OK	57.99066212
CUFF.1285	-	-	CUFF.1285	-	-	ENSMUST00000117818	1070-1985	-	313.087	182.658	395.758	OK	58.00085113
CUFF.1680	-	-	CUFF.1680	-	-	ENSMUST00000135552	167-636	-	314.444	106.907	356.358	OK	58.25224181
CUFF.1798	-	-	CUFF.1798	-	-	ENSMUST00000033723	6-1095	-	314.48	199.515	383.682	OK	58.25891098
CUFF.419	-	-	CUFF.419	-	-	ENSMUST00000040766	4-650	-	314.566	146.607	396.701	OK	58.27484289
CUFF.1708	-	-	CUFF.1708	-	-	ENSMUST00000024338	109-755	-	314.566	146.607	396.701	OK	58.27484289
CUFF.1602	-	-	CUFF.1602	-	-	ENSMUST00000040421	438-818	-	314.782	73.3034	351.857	OK	58.31485791
CUFF.1746	-	-	CUFF.1746	-	-	ENSMUST00000128764	22-455	-	315.216	102.93	373.12	OK	58.39525847
CUFF.956	-	-	CUFF.956	-	-	ENSMUST00000020886	118-621	-	315.948	121.832	376.573	OK	58.53086494
CUFF.29	-	-	CUFF.29	-	-	ENSMUST00000118466	173-658	-	316.36	114.867	356.088	OK	58.60718989
CUFF.189	-	-	CUFF.189	-	-	ENSMUST00000002473	600-979	-	316.551	73.4969	352.785	OK	58.64257355
CUFF.943	-	-	CUFF.943	-	-	ENSMUST00000053024	338-770	-	316.594	103.168	373.983	OK	58.6505395
CUFF.1700	-	-	CUFF.1700	-	-	ENSMUST00000017851	67-921	-	316.753	176.134	404.456	OK	58.67999501
CUFF.1187	-	-	CUFF.1187	-	-	ENSMUST00000027111	559-1694	-	316.892	201.245	397.582	OK	58.70574542
CUFF.761	-	-	CUFF.761	-	-	ENSMUST00000112460	9-545	-	318.1	124.725	384.57	OK	58.92953314
CUFF.890	-	-	CUFF.890	-	-	ENSMUST00000016138	8-386	-	318.339	73.6913	353.718	OK	58.97380903
CUFF.933	-	-	CUFF.933	-	-	ENSMUST00000037246	266-644	-	318.339	73.6913	353.718	OK	58.97380903
CUFF.509	-	-	CUFF.509	-	-	ENSMUST00000095267	29-652	-	318.53	143.077	420.289	OK	59.00919268
CUFF.973	-	-	CUFF.973	-	-	ENSMUST00000003207	76-1623	-	319.233	226.876	403.335	OK	59.13942677
CUFF.1455	-	-	CUFF.1455	-	-	ENSMUST00000023882	1833-2298	-	319.249	107.827	359.423	OK	59.14239084
CUFF.1325	-	-	CUFF.1325	-	-	ENSMUST00000102582	5972-7344	-	319.366	219.269	406.054	OK	59.16406565
CUFF.474	-	-	CUFF.474	-	-	ENSMUST00000029446	1039-1434	-	319.411	84.6237	324.391	OK	59.17240211
CUFF.522	-	-	CUFF.522	-	-	ENSMUST00000020484	490-954	-	320.473	108.059	360.198	OK	59.36914265
CUFF.378	-	-	CUFF.378	-	-	ENSMUST00000111067	34-637	-	320.53	138.584	388.034	OK	59.37970217
CUFF.1422	-	-	CUFF.1422	-	-	ENSMUST00000124505	1703-2184	-	320.916	115.822	359.05	OK	59.4512105
CUFF.498	-	-	CUFF.498	-	-	ENSMUST00000097414	109-642	-	320.994	125.427	386.734	OK	59.46566037
CUFF.1614	-	-	CUFF.1614	-	-	ENSMUST00000061437	601-1186	-	321.05	142.848	380.927	OK	59.47603463
CUFF.1287	-	-	CUFF.1287	-	-	ENSMUST00000117818	2960-3423	-	321.707	108.293	360.976	OK	59.597747
CUFF.1538	-	-	CUFF.1538	-	-	ENSMUST00000034740	594-1836	-	321.792	215.307	417.157	OK	59.61349365
CUFF.160	-	-	CUFF.160	-	-	ENSMUST00000037748	670-1046	-	321.975	74.0833	355.6	OK	59.64739527
CUFF.790	-	-	CUFF.790	-	-	ENSMUST00000176491	1364-1740	-	321.975	74.0833	355.6	OK	59.64739527
CUFF.1423	-	-	CUFF.1423	-	-	ENSMUST00000152065	1304-1818	-	322.692	119.225	379.352	OK	59.78022292
CUFF.1346	-	-	CUFF.1346	-	-	ENSMUST00000102980	550-943	-	322.754	85.0544	326.042	OK	59.79170871
CUFF.1446	-	-	CUFF.1446	-	-	ENSMUST00000159216	349-1120	-	323.809	173.418	397.417	OK	59.98715246
CUFF.854	-	-	CUFF.854	-	-	ENSMUST00000060989	1-616	-	324.719	144.938	425.756	OK	60.15573428
CUFF.65	-	-	CUFF.65	-	-	ENSMUST00000080723	1437-1846	-	324.848	81.7271	367.772	OK	60.17963214
CUFF.1264	-	-	CUFF.1264	-	-	ENSMUST00000007212	610-1276	-	325.048	158.934	393.153	OK	60.21668309
CUFF.1318	-	-	CUFF.1318	-	-	ENSMUST00000003152	152-578	-	325.115	104.621	379.251	OK	60.22909515
CUFF.913	-	-	CUFF.913	-	-	ENSMUST00000005067	0-717	-	325.312	163.169	388.498	OK	60.26559034
CUFF.725	-	-	CUFF.725	-	-	ENSMUST00000081848	50-1041	-	325.314	196.758	421.624	OK	60.26596085
CUFF.405	-	-	CUFF.405	-	-	ENSMUST00000180095	0-734	-	325.389	166.98	417.45	OK	60.27985495
CUFF.858	-	-	CUFF.858	-	-	ENSMUST00000060989	3862-4407	-	326.024	132.888	367.997	OK	60.39749171
CUFF.476	-	-	CUFF.476	-	-	ENSMUST00000066070	41-654	-	326.304	145.411	427.145	OK	60.44936304
CUFF.395	-	-	CUFF.395	-	-	ENSMUST00000030665	192-634	-	326.669	100.834	365.522	OK	60.51698102
CUFF.28	-	-	CUFF.28	-	-	ENSMUST00000022317	130-657	-	326.942	126.855	391.137	OK	60.56755557
CUFF.1120	-	-	CUFF.1120	-	-	ENSMUST00000001809	648-1277	-	327.126	150.569	407.423	OK	60.60164244
CUFF.503	-	-	CUFF.503	-	-	ENSMUST00000003433	1-901	-	327.823	191.892	414.735	OK	60.73076499
CUFF.824	-	-	CUFF.824	-	-	ENSMUST00000103172	105-495	-	327.899	85.7086	328.55	OK	60.74484435
CUFF.658	-	-	CUFF.658	-	-	ENSMUST00000074519	180-672	-	327.984	124.556	384.992	OK	60.76059101
CUFF.697	-	-	CUFF.697	-	-	ENSMUST00000089049	208-615	-	328.026	82.1287	369.579	OK	60.7683717
CUFF.806	-	-	CUFF.806	-	-	ENSMUST00000056355	0-863	-	329.32	187.208	438.971	OK	61.00809134
CUFF.1710	-	-	CUFF.1710	-	-	ENSMUST00000038696	751-1377	-	329.448	151.291	409.375	OK	61.03180395
CUFF.385	-	-	CUFF.385	-	-	ENSMUST00000067124	1635-2058	-	329.548	105.363	381.94	OK	61.05032942
CUFF.32	-	-	CUFF.32	-	-	ENSMUST00000153830	173-579	-	329.638	82.331	370.489	OK	61.06700235
CUFF.1844	-	-	CUFF.1844	-	-	ENSMUST00000113600	7-413	-	329.638	82.331	370.489	OK	61.06700235
CUFF.1787	-	-	CUFF.1787	-	-	ENSMUST00000018821	268-1079	-	329.997	178.604	405.293	OK	61.1335088
CUFF.1269	-	-	CUFF.1269	-	-	ENSMUST00000036125	8-532	-	330	127.582	393.376	OK	61.13406456
CUFF.1360	-	-	CUFF.1360	-	-	ENSMUST00000043584	812-1302	-	330.272	125.065	386.563	OK	61.18445385
CUFF.1450	-	-	CUFF.1450	-	-	ENSMUST00000075178	114-553	-	330.826	101.523	368.02	OK	61.28708498
CUFF.195	-	-	CUFF.195	-	-	ENSMUST00000112096	1158-1563	-	331.265	82.5342	371.404	OK	61.36841181
CUFF.333	-	-	CUFF.333	-	-	ENSMUST00000019283	1294-1665	-	331.421	75.0817	360.392	OK	61.39731155
CUFF.1397	-	-	CUFF.1397	-	-	ENSMUST00000177428	581-952	-	331.421	75.0817	360.392	OK	61.39731155
CUFF.1562	-	-	CUFF.1562	-	-	ENSMUST00000015501	212-583	-	331.421	75.0817	360.392	OK	61.39731155
CUFF.1300	-	-	CUFF.1300	-	-	ENSMUST00000003461	90-1838	-	331.792	245.407	401.575	OK	61.46604106
CUFF.368	-	-	CUFF.368	-	-	ENSMUST00000030164	1630-2419	-	332.88	176.523	402.472	OK	61.66759822
CUFF.1757	-	-	CUFF.1757	-	-	ENSMUST00000085701	531-1537	-	333.115	204.9	387.648	OK	61.71113308
CUFF.751	-	-	CUFF.751	-	-	ENSMUST00000029888	361-748	-	333.206	86.373	331.097	OK	61.72799126
CUFF.1173	-	-	CUFF.1173	-	-	ENSMUST00000103164	905-1726	-	333.673	183.214	420.714	OK	61.81450523
CUFF.1088	-	-	CUFF.1088	-	-	ENSMUST00000084030	1410-2097	-	333.97	170.294	405.463	OK	61.86952589
CUFF.1698	-	-	CUFF.1698	-	-	ENSMUST00000037324	22-492	-	334.149	118.533	367.453	OK	61.90268648
CUFF.862	-	-	CUFF.862	-	-	ENSMUST00000026093	25-778	-	334.411	177.564	406.917	OK	61.95122323
CUFF.1289	-	-	CUFF.1289	-	-	ENSMUST00000033930	281-817	-	334.842	135.119	374.176	OK	62.03106802
CUFF.251	-	-	CUFF.251	-	-	ENSMUST00000004673	19-1087	-	335.002	213.87	422.524	OK	62.06070878
CUFF.265	-	-	CUFF.265	-	-	ENSMUST00000027988	58-494	-	335.09	102.221	370.552	OK	62.0770112
CUFF.1218	-	-	CUFF.1218	-	-	ENSMUST00000032065	1074-1510	-	335.09	102.221	370.552	OK	62.0770112
CUFF.777	-	-	CUFF.777	-	-	ENSMUST00000106392	119-688	-	335.094	146.865	391.639	OK	62.07775221
CUFF.1212	-	-	CUFF.1212	-	-	ENSMUST00000164189	1236-1721	-	336.133	126.354	390.549	OK	62.27023189
CUFF.1440	-	-	CUFF.1440	-	-	ENSMUST00000169744	12-1110	-	336.222	213.101	426.201	OK	62.28671956
CUFF.1020	-	-	CUFF.1020	-	-	ENSMUST00000089510	1113-1780	-	336.36	167.048	442.678	OK	62.31228472
CUFF.1280	-	-	CUFF.1280	-	-	ENSMUST00000092915	6-855	-	336.46	190.295	446.21	OK	62.33081019
CUFF.919	-	-	CUFF.919	-	-	ENSMUST00000022821	370-838	-	336.674	119.04	369.023	OK	62.37045471
CUFF.1055	-	-	CUFF.1055	-	-	ENSMUST00000019726	323-774	-	337.289	111.174	370.581	OK	62.48438637
